hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
38140010,Organic composite solvent,31200,5346867,5270615
38140010,Organic composite solvent imported by ink manufacturing industry,13200,1975816,1781604
38140090,"Organic Composite Solvents And Thinners, Nes; Paint Or Varnish Removers",794213,135580019,121131952
38151900,"Supported Catalysts, Nes",300,69467,61657
38159000,"Reaction Initiators, Accelerators And Catalytic Preparations, Nes",5576,1187985,1129177
38160010,"Refractory Cmnts.Mrtrs,Concretes&Similar Compositions,Ex.Prdcts.Of Hd38.01",401634,36090279,33355038
38160090,"Refractory Cmnts.Mrtrs,Concretes&Similar Compositions,Ex.Prdcts.Of Hd38.01",2918574,112199343,77525028
38170010,Linear Alkyl Benzene (LAB),1486580,306937247,299841915
38170090,"MIXED ALKYLBENZENES AND MIXED ALKYLNAPHTHALENES,OTHER THAN THOSE OF HEADING 2707 OR 2902",1139920,214993804,210757576
38180000,"Chemcl.Elements In Disk Wafers/Similar From&Compounds,Doped For Electronic",10,5325,3068
38190000,Hydraulic Brake Fluids And Similar Liquids With <70% Petroleum Oil,96613,27244149,23339448
38200000,Anti-Freezing Preparations And Prepared De-Icing Fluids,109221,21468092,17489242
38210000,Prepared Culture Media For Development or maintenance of Micro-Organisms(incl.viruses..,2550,20657510,19092252
38221100,DIAGNOSTIC OR LABORATORY REAGENTS FOR MALARIA,5480,29776183,29187917
38221200,DIAGNOSTIC...For Zika and other diseases transmitted by mosquitoes of the genus Aedes,583,2434171,2277318
38221300,Diagnostic or laboratory reagents .. for For blood-grouping,8,15019,982
38221900,"Dignostic or lab. reagent (Exlud For alariam, Zika, blood-grouping)",101323,686781881,664483359
38229000,"Dianostic or Lab. Reagent, NES",246128,369475474,322908988
38231100,Stearic Acid,36525,7673081,7498995
38231200,Oleic Acid,540,140537,119198
38231900,"OTH.INDUST. MONOCARBOXYLIC FATTY ACIDS.., EXCL.ST.ACID,OLEIC ACID,TALL OIL FATTY ACIDS",569692,64437613,63127040
38237000,INDUSTRIAL FATTY ALCHOLS,6000,1296716,934974
38241000,Prepared Binders For Foundry Moulds Or Cores,175565,16304177,12131819
38244000,"Prepared Additives For Cements, Mortars Or Concretes",2226495,263239461,217320005
38245000,Non-Refractory Mortars And Concretes,323374,9835915,8647503
38246000,Sorbitol (Excl. That Of 2905.44),1751200,124835961,112761398
38249100,Mixtures and preparations consisting mainly of (5-ethyl-2-methyl-2-.......,26,914,906
38249920,Chlorinated paraffin wax,830,165220,152762
38249930,Barium/strontium ferrite powder,11000,2092924,1871175
38249930,Barium/strontium ferrite powder imported by manufacturing industry,100000,19025353,10454040
38249950,Coated CaCO3 imported by plastic goods or calcium carbonate filler or Cable industry1,6528000,178672663,79457391
38249950,Coated calcium carbonate,174002,4888987,3681373
38249960,Desiccant,132109,88606653,87397198
38249991,Thermal coating slurry,1100,316470,311351
38249992,Master batch not containing pigments,75640,7560863,7382368
38249993,Mould Powder,4,2416,2367
38249999,Other,2827133,607803443,527531188
38255000,"WASTE OF METAL PCKNG LIQUORS,HYDRAULIC FLUIDS,BRADE FLUIDS&ANTI-FREZE FLUI",150,129569,124234
39011000,Polyethylene having a specific gravity of less than 0.94,3257226,491733492,432117989
39012000,Polyethylene having a specific gravity of 0.94 or more,17103725,2143596239,1891518179
39013000,"Ethylene-Vinyl Acetate Copolymers, In Primary Forms",3692450,713646004,573016229
39014000,"Ethylene-alpha-olefin copolymers, having a specific gravity of less than 0.94",8064100,1074092029,974333338
39019000,"Other Polymers Of Ethylene, In Primary Forms, Nes",525361,96636539,76675677
39021000,"Polypropylene, In Primary Forms",29925188,3592504307,3163461507
39022000,"Polyisobutylene, In Primary Forms",1008,130169,78528
39023000,"Propylene Copolymers, In Primary Forms",9272995,1162186691,1049960415
39029000,"Other Polymers Of Propylene Or Of Other Olefins, In Primary Forms, Nes",57923,20471374,19822269
39031100,"Expansible Polystyrene, In Primary Forms",2362403,407951230,318091959
39031900,"Polystyrene (Excl. Expansible), In Primary Forms",2034600,343996037,255430686
39032000,"Styrene-Acrylonitrile (San) Copolymers, In Primary Forms",408000,86843317,63430992
39033000,Acrylonitrile-butadiena-styrene(ABS) copolymers,1720926,347236888,248392810
39039000,"Polymers Of Styrene, In Primary Forms, Nes",2757854,603662426,363150138
39041000,"Polyvinyl Chloride, Not Mixed With Other Substances, In Primary Forms",24927767,2484605576,1963977505
39042100,"Non-Plasticised Polyvinyl Chloride, In Primary Forms",2124801,312567507,273945112
39042200,"Plasticised Polyvinyl Chloride, In Primary Forms",834317,151275368,127409793
39043000,"Vinyl Chloride-Vinyl Acetate Copolymers, In Primary Forms",52202,28643339,25166995
39044000,"Vinyl Chloride Copolymers, Excl. Vinyl Acetate, In Primary Forms",58910,27747920,25804432
39046100,"Polytetrafluoroethylene, In Primary Forms",33650,47076950,21745876
39046900,"Fluoro-Polymers (Excl. Polytetrafluoroethylene), In Primary Forms",20,10012,2454
39049000,"Polymers Of Halogenated Olefins, In Primary Forms, Nes",50029,15800153,10596413
39051200,Polyvinyl Acetate In Aqueous Dispersion,393900,39469394,38123391
39051900,"Polyvinyl Acetate, Excl. That In Aqueous Dispersions, In Primary Forms",2000,212783,208590
39052100,Vinyl Acetate Copolymers In Aqueous Dispersion,169720,36239610,19045347
39052900,"Vinyl Acetate Copolymers, Excl.That In Aqueous Dispersion, In Primary Form",9200,1690235,1176435
39053000,"Polyvinyl Alcohol, Whether Or Not Containing Unhydrolysed Acetate Groups",332953,62016998,56373170
39059100,Copolymers In Primary Forms,2025,2875039,2834370
39059900,Polymers Of Other Vinyl Esters & Other Vinyl Polymers In Primary Forms Nes,108165,166971323,163575640
39061000,"Polymethyl Methacrylate, In Primary Forms",5948,1198887,1105992
39069000,"Acrylic Polymers, In Primary Forms, Nes",3244716,669767991,595369660
39071000,"Polyacetals, In Primary Forms",78397,21688567,14004145
39072900,Other polyethers :EXLCUDING Bis (polyoxyethylene) methylphosphonate,2077705,484074922,383840404
39073000,"Epoxide Resins, In Primary Forms",374976,151540094,140228323
39074000,Polycarbonate,255015,76994796,59475717
39075000,"Alkyd Resins, In Primary Forms",401516,65451482,62673423
39076100,Having a viscosity number of 78 ml/g or higher,9158200,1084899378,949042537
39076900,Other,725020,109946214,90562907
39076900,Other Poly (ethylene terephthalate) imported by textile yarn manufacturing industry,4492000,644118600,440414104
39079100,"Unsaturated Polyesters, In Primary Forms, Nes",562927,133437090,106820743
39079900,"Polysters, In Primary Forms,NES",579105,158825452,118235999
39081000,"Polyamide 6,11,12,6,6,6,9,6,10 or 6,12:",348954,81764782,70031726
39089000,"Other polymides, in primary forms, nes",79528,35677031,31173146
39091000,UREA RESINS; THIOUREA RESINS,1555800,112968798,84278890
39092000,Melamine resins,40565,7246043,7008256
39092000,Melamine resins imported by melamine products manufacturing industries,671500,80906007,79559600
39093100,"Poly(methylene phenyl isocyanate) (crude MDI, polymeric MDI)",1058170,318140520,229091710
39093900,Other,253960,8270833,8100505
39094000,Phenolic resins,137380,24168059,21567347
39094000,Phenolic resins imported by ink or tyre tube or sand paper manufacturing industries,44660,9420067,7699670
39095000,"Polyurethanes, In Primary Forms",1521149,390794146,348725275
39100000,Silicones Inprimary Forms,361695,116028031,97305042
39111000,"Petroleum Resins... Other Resins And Polyterpenes, In Primary Forms",393381,36858711,34354627
39119000,"Polysulphides, Polysulphones And Other Products..., In Primary Forms",20726,13089527,12793733
39121100,"Non-Plasticised Cellulose Acetates, In Primary Forms",0,627,614
39122000,"Cellulose Nitrates (Incl. Collodions), In Primary Forms",23350,13044140,12777855
39123100,"Carboxymethylcellulose And Its Salts, In Primary Forms",384309,128043464,112787957
39123900,"Other Cellulose Ethers, In Primary Forms, Nes",313096,210725270,196976911
39129000,"Cellulose And Its Chemical Derivatives, In Primary Forms, Nes",87998,120231508,117136636
39131000,"Alginic Acid, Its Salts And Esters, In Primary Forms",348905,169864698,166531876
39139000,"Natural and modified natural polymers, in primary forms",211908,219508931,209419953
39140000,"Ion-Exchangers Based On Polymers Of 39.01 To 39.13, In Primary Forms",1187147,134169588,126871979
39159000,"Waste, Parings And Scrap, Of Other Plastics, Nes",188500,8245779,6843224
39162000,"Monofil..>1mm,..Of Vinyl Chloride For door, window and photo frame",22504,4225516,3235043
39169010,FRP rod,25760,12575561,6449699
39169010,FRP rod imported by optical fibre cable manufacturing industry,128211,62388786,35234926
39169020,Fibre reinforced polymer (FRP) sticks and profile shapes,8577,3294521,2003193
39169090,"Monofil.Dimension>1mm,Rods..&Profile Shapes,Of Other Plastics",33603,9017235,4189425
39171000,Artificial Guts Of Hardened Proteins Or Of Cellulosic Materials,200,604353,577721
39172100,"Tubes, Pipes And Hoses, Rigid, Of Polymers Of Ethylene",56158,16063945,15704290
39172200,"Tubes, Pipes And Hoses, Rigid, Of Polymers Of Propylene",6706,2296146,2263202
39172310,Pvc Shrinkable Tube(Plain),19584,6417958,5409949
39172390,"Tubes,Pipes And Hoses, Rigid, Of Polymers Of Vinyl Chloride, Nes",55070,19324704,14649519
39172910,SILICON TUBING FOR LABORATORY USE;HOSES PIPE FOR GAS CYLINDER,43,19277,19019
39172999,"Tubes, Pipes And Hoses, Rigid, Of Other Plastics, Nes",415622,108934292,106778146
39173110,"Fiexible Silicone Tubing For Laboratory Use,With A Burst Pressure>=27.6mpa",25,45249,44357
39173190,"Other Flexible Tubes,Pipes And Hoses,With A Burst Pressure >=27.6 Mpa",1043,791713,681753
39173210,"Silicone Tubing With Fitting For Lab.Use,Not Reinforced Or Otherwise Comb.",601,2001584,1968805
39173290,"Tubes, Pipes And Hoses, Not Reinforced, Without Fittings, Nes",2913,988907,674114
39173310,"Silicone Tubing For Lab. Use, Nes",1,15493,15188
39173390,"Other Tubes,Pipes&Hoses With Fittings",1770,1139776,929693
39173910,Other Silicone Tubing For Laboratory Use,174,109881,60818
39173990,"Other Tubes, Pipes And Hoses, Nes",85409,22158428,18749921
39174000,"Fittings, For Tubes, Pipes And Hoses, Of Plastic",145379,64130267,58719159
39181000,"Floor... Coverings Of Polymers Of Vinyl Chloride, In Rolls Or Tiles",37687,9662781,3590322
39189000,"Floor, Wall Or Ceiling Coverings Of Plastics, Nes, In Rolls Or Tiles",34097,9818861,6427668
39191000,In rolls of a width not exceeding 20 cm,38578,38624166,35942878
39199010,Self adhesive tape in rolls exceeding 20cm,106268,21633372,18361828
39199010,Self adhesive tape in rolls exceeding 20cm imported by manufacturing industry,416560,84003625,71362444
39199020,Performance Tape/Closure/Side Tape,3125,1648047,1305115
39199030,Scratch off label,9895,3088306,2987966
39199091,"Imported by hygiene products or electrical, electronics and home appliances industry",15352,3915952,2687205
39199091,Re-seal/Self adhesive tape,8462,5234667,4921517
39199099,"OTHER SELF-ADHESIVE PLATES, TAPE, STRIP, FOIL... OF PLASTICS, NES",316845,101021421,82799550
39201010,Stretch Wrapping Film,86594,22653085,17499848
39201030,Mulch film,43837,11977783,8083648
39201040,Tarpaulin,3009,941563,738409
39201090,Other polymers of ethylene imported by personal hygiene products industries,242439,65025685,54118203
39201090,"Plates..,Of Polymers Of Ethylene, Laminated.. Not Reinforced,Etc.,Nes",119757,33170848,26285583
39202010,Polymers of propylene in printed form,21614,13139541,12194147
39202020,Non-printed cast polypropylene film,41634,13025667,9019266
39202090,Other polymers of propylene(excl printed form),416018,107469103,75537155
39203000,"Plates..., Of Polymers Of Styrene, Laminated..Not Reinforced, Etc",31691,8313077,5592725
39204910,PVC FILM & PVDC FILM FOR BLISTER PACK FOR MEDICINE,682671,217029203,212646895
39204920,Other printed PVC sheet imported by SIM card or Smart card manufacturing industry,5186,2167824,2055839
39204920,Printed PVC sheet,52572,14752602,9735160
39204929,Printed PVC sheet,1590,395793,135786
39204930,PVC film,8712,2703962,1597861
39204940,Unprinted PVC sheet,61799,15393220,7500369
39204940,Unprinted PVC sheet imported by SIM card or Smart card manufacturing industry,13000,3236741,2017188
39204950,PVC film,41,21598,8589
39204990,"Other plates...,of polymers of vinyl chloride other than not<6% of plasticisers",210625,54902867,41366185
39205100,"Plates..., Of Polymethyl Methacrylate, Laminated Not Reinforced, Etc",58442,14639289,13502789
39205900,"Plates..., Of Other Acrylic Polymers, Laminated Not Reinforced, Etc, Nes",30625,7627095,5600997
39206100,"Plates..., Of Polycarbonates,Laminated Not Reinforced, Etc",427,333399,252902
39206210,poly(ethylene terephthalate in printed form,13976,3774987,3699037
39206290,Other poly(ethylene terepthalate) excl printed form,1397357,353297105,202698417
39206310,Unprinted polyester film in roll form,1002,250824,145080
39206390,"Plates..., Of Unsaturated Polyesters, Laminated Not Reinforced, Etc",2557,640085,564695
39206920,Unprinted polyester film in roll form,100,39811,39264
39206999,"Other polyesters, Nes (excl. printed form)",10580,2833915,1819273
39207300,"Plates..., Of Cellulose Acetate, Not Reinforced, Etc",5542,1411961,1090543
39209100,"Plates..., Of Polyvinyl Butyral, Not Reinforced, Etc",30,101577,100117
39209220,Unprinted nylon film in roll form imported by plastic products manufacturing industry,24582,7324606,7014570
39209290,"Other plastics polymides, Nes (excl. printed form)",324,86209,81473
39209910,Film For Blister Packing Of Other Plastics,27,12484,8557
39209990,"Plates..., Of Other Plastics, Not Reinforced, Etc, Nes",15573,4540724,3688130
39211100,"Cellular Plates, Strips... Of Polymers Of Styrene",4636,1337188,1065760
39211200,"Cellular Plates, Strips... Of Polymers Of Vinyl Chloride",180,44806,22093
39211300,"Cellular Plates, Strips... Of Polymers Of Polyurethanes",996,930131,608635
39211400,"Cellular Plates, Strips... Of Polymers Of Regenerated Cellulose",46,101401,100246
39211910,Microcellular PET imported by television manufacturing Industry,2058,910005,832581
39211910,Microcellular PET light sheet having a power saving capacity of 20% or more,242,117775,113498
39211990,"Microcellular PET light sheet having a power saving capa.of 20% or more, NES",15137,5533959,4798257
39219010,"Vulcanised fibre sheet imp in pre punched, cut to size sha for the manuf of sliver cans plastic--yar",1,1239,1227
39219020,Imported by plastic tube manufacturing industries,102636,43114773,35308739
39219091,"Other cellular plates, strips in printed form..., of plastics",91769,30566430,27731724
39219093,Tarpaulin,192067,45599379,32902925
39219099,"Other cellular plates, strips ..., of plastics, nes",469871,155797892,95877017
39221000,"Baths, Shower-Baths And Wash-Basins, Of Plastics",4321,2702446,1521897
39222000,Lavatory Seats And Covers Of Plastics,21450,14099965,6528622
39229000,"Bidets, Lavatory Pans... And Other Sanitary Ware Of Plastics, Nes",71734,47971236,37960483
39231000,"Boxes, Cases, Crates And Similar Articles Of Plastics",51101,14054860,10606531
39232100,Sacks and bags (incl. cones) of polymers of ethylene,1685,1293820,1106464
39232910,AIRTIGHT STORAGE BAGS WITH ZIPPER,7778,2255131,1678348
39232990,Article for the conve..of polymers of ther plastic excl.airtght storage bag with zipp,8203,2366937,1563383
39233010,"Sachet For Medicin,Inhaler Container,Actuators and Dust Caps for Inhaler",2607,1999459,1865180
39233090,"Other Carboys, Bottles, Flasks And Similar Articles Of Plastics",101457,157212006,151411915
39234010,Bobbins; Sliver/spinning can,66438,44406879,33660469
39234020,Autoconer Spare Parts,0,10801,10589
39234090,"Spools, Cops And Similar Supports Of Plastics",974,481967,238148
39235000,"Stoppers, Lids, Caps And Other Closures Of Plastics",94585,70720100,67515435
39239010,"Trays For Transportation And Keeping For Chicks And Eggs, Of Plastics",35063,13180888,9431873
39239020,"Nursery Trays For Seedlings, Of Plastics",120,22604,17728
39239030,Aseptic pack,30843,17585773,16754375
39239090,"Articles for the packing of goods, of plastics, nes",30327,11660149,10903872
39241000,Tableware And Kitchenware Of Plastics,17889,9525168,5999453
39249010,Feeding Bottles,19854,5607515,4126179
39249090,"Other Household Articles And Toilet Articles, Of Plastics, NES",134843,31291815,23406897
