hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
40011000,"Natural Rubber Latex, In Primary Forms Or In Plates, Sheets Or Strips",16400,3301304,4084671
40012100,"Smoked sheets imported by tyre and tube industry of a rim size exceeding 16""",546280,136619506,139365558
40012200,"Technically Specified Natural Rubber, In Primary Forms Or In Plates, Etc",786240,181456664,200826896
40021100,Latex Of Styrene-Butadiene Or Carboxylated Styrene-Butadiene Rubber,97120,13604198,18230481
40021900,"Styrene-Butadiene Rubber; Carboxylated Styrene-Butadiene Rubber, Nes",756631,168275533,220918782
40022000,"Butadiene Rubber, In Primary Forms Or In Plates, Sheets Or Strip",324450,65913125,86174043
40023100,Isobutene-Isoprene (Butyl) Rubber,312216,71608962,96958027
40024900,Chloroprene (Chlorobutadiene) Rubber (Excl. Latex),102899,51967817,61137413
40025100,Latex Of Acrylonitrile-Butadiene Rubber,1,1227,1241
40025900,Acrylonitrile-Butadiene Rubber (Excl. Latex),28000,6542832,7530243
40026000,Isoprene Rubber,615,25531,828025
40027000,Ethylene-Propylene-Non-Conjugated Diene Rubber,85775,23057720,34264993
40029100,"Latex Of Synthetic Rubber, Nes",55775,16237822,18559100
40029900,"Other Synthetic Rubber (Excl. Latex), Nes",442179,98757596,112391048
40030000,"Reclaimed Rubber In Primary Forms Or In Plates, Sheets Or Strip",199554,23206326,25554824
40051000,"Rubber Compounded With Carbon Black Or Silica, Unvulcanized",864,121915,227180
40059900,"Compounded Rubber, Unvulcanized, In Primary Forms",22506,11388953,11798551
40069000,"Other Forms And Articles Of Unvulcanized Rubber, Nes",7,3388,3456
40070000,Vulcanized Rubber Thread And Cord,30014,7001342,8394296
40081100,"Plates, Sheets And Strip Of Cellular Vulcanized Rubber",47436,13992785,16641884
40081900,"Rods And Profile Shapes Of Cellular Vulcanized Rubber, Nes",4634,1136094,1314267
40082100,"Plates, Sheets And Strip Of Non-Cellular, Vulcanized Rubber(Excl. Hard)",1823,516090,642644
40082900,"Rods And Profile Shapes Of Non-Cellular, Vulcanized Rubber (Excl. Hard)",2242,1936608,2347858
40091100,NOT REINFORCED OR OTHERWISE COBINED WITH OTH.MATERIAL WITHOUT FITTINGS,35562,11833359,13449817
40091200,"TUBES,PIPES & HOSES ..NOT REINFORCED OR OTHERWISE COMB.WITH MAT.WITH FITT.",7796,33349831,34122694
40092100,REINFORCED OR OTH.WISE COMBINED ONLY WITH METAL-WITHOUT FITTINGS,44470,9245171,11121133
40092200,REINFORCED OR OTHERWISE COMBINED ONLY WITH METAL WITH FITTING,8383,2029705,3062234
40093100,REINFORCED OR OTH.WISE COMBINED ONLY WITH TEXTILE MTRLS.WITHOUT FITTINGS,24947,6182242,7595691
40093200,REINFORCED OR OTHERWISE COMBINED ONLY WITH TEXTILE MATERIALS-WITH FILLINGS,16195,4162526,4904050
40094100,REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS-WITHOUT FITTINGS,11246,1770602,3804274
40094200,REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS-WITH FILLINGS,20476,4492251,5948624
40101100,"Conveyor Belts Or Belting,Of Vulcanized Rubber Reinforced Only With Metal",805,3336439,3375762
40101200,Conveyor Belts/Belting Of Vulcanised Rubber Reinf'D Only With Textile Mats,42416,29221912,30409253
40101900,"Conveyor Belts Or Belting, Of Vulcanised Rubber, Nes",4709,6469007,6756625
40103100,"ENDLESS TRNSMSN.BELTS OF TRPZDL.CROSS-SEC.(V-BLT),V-RIBBED OF..>60CM,<180",12698,11612933,12803920
40103200,"ENDLESS TRNSMSN.BELTS OF TRPZODL.CROS-SECTION(V-BELTS),OTHER..>60CM<180CM",54314,12121345,12781746
40103300,"ENDLESS TRNSMSN.BELTS OF TRZDL.CROSS-SECTION(V-BELTS)V-RIBED..>180CM,<240",3360,4248328,4491566
40103400,"ENDLES TRNSMSN.BETLS OF TRPZDL.CROSS-SECTION(V BELTS)OTH.THAN..>180CM,<240",28500,13019144,13332639
40103500,"ENDLESS SYNCHRONOUS BELTS,OF AN OUTSIDE CIRCUMFERENCE EXCEEDING >60CM,<150",2828,392781,789297
40103600,"ENDLESS SYNCHRONOUS BELTS,OF AN OUTSIDE CIRCUMFERENCE >150CM,<198CM",1,63925,64576
40103910,RUBBER BELT ROUND NOT EXCEEDING 10 in DIA/FLAT,3212,4245474,5437397
40103990,"TRANSMISSION BELTS OR BELTING,NES OTHER THAN RUBBER BELT ROUND<10"" dia/Flat",129052,49008704,51411732
40111000,"New Pneumatic Tyres, Of Rubber Of A Kind Used On Motor Cars, TV",455259,214295014,268828542
40112010,"New pneumatic tyres, of rubber of a kind used on buses or lorries",485414,175008056,187184947
40112090,"New pneumatic tyres, of rubber of a kind used on buses or lorries",3879091,1250716625,1454318179
40113000,"New Pneumatic Tyres, Of Rubber For Aircraft",625,2224722,2316762
40114000,"New Pneumatic Tyres, Of Rubber Of A Kind Used On Motorcycles, TV",331119,155082223,187005947
40115000,"New Pneumatic Tyres, Of Rubber Of A Kind Used On Bicycles",57192,18554354,21456154
40117010,Of a kind used on agricultural tractors,191077,67069332,71654762
40117090,Of a kind used on agricultural tractors,10132,2837086,3948826
40118000,"Of a kind used on construction, mining or industrial handling vehicles and machines",61140,24064282,29203383
40119000,"Other Tyre, excl. construction, mining or industrial handling vehicles and machines",56613,19998500,28412981
40121900,"RETREADED OR USED PNMATIC.TYRES OF RUBBER;SOLID OR CUSHION TYRES,TYRE..NES",5,3069,3131
40129010,Tyre flaps of rubber of a kind used on tructor and aircraft,450,82066,250770
40129090,"Solid... tyres, interchangeable tyre treads and flaps, of rubber, nes",41928,12782985,18320531
40131000,"INNER TUBES, OF RUBBER, OF A KIND USE ON MOTOR CARS(INCL.STN.WAGON..),BUSES OR LORRIE",8035,2721033,2762188
40132000,"Inner Tubes, Of Rubber Of A Kind Used On Bicycles",22256,5463997,6606566
40139010,"Inner Tubes, of rubber Of a kind used on tractors and aircraft",560,206209,210354
40139020,"Inner tube of rubber, of a kind used on motorcycles",2690,910256,1181406
40141000,Sheath Contraceptives Of Rubber,53587,45639982,49371263
40149000,"Hygienic Or Pharmaceutical Articles Of Vulcanized Rubber, Nes",10750,1669045,2216674
40151200,"Gloves, mitteens..Of a kind used for medical, surgical, dental or veterinary purposes",103773,62053829,71994002
40151900,Gloves Of Vulcanized Rubber (Excl. Surgical Gloves),166356,67448003,76614961
40159000,"Articles Of Apparel And Clothing Accessories Of Vulcanized Rubber, Nes",499,1168176,1266906
40161000,Articles Of Vulcanized Cellular Rubber,11635,11489442,12317804
40169100,"Floor Coverings And Mats Of Vulcanized Rubber, Non-Cellular",19803,3494417,6007381
40169200,"Erasers, Of Vulcanized Rubber",28219,3694555,4702038
40169300,"Gaskets, Washers And Other Seals, Of Vulcanized Rubber",382552,284218140,333565171
40169400,"Boat Or Dock Fenders, Of Vulcanized Rubber",17870,8843617,9010001
40169500,"Inflatable Articles, Of Vulcanized Rubber, Nes",12055,10417691,14539200
40169910,"ARTICLES OF VULCANIZED RUBBER, RUBBER CO /APRON",26980,67235998,70696903
40169920,Rubber bearing,29880,4507415,8159812
40169990,"ARTICLES OF VULCANIZED RUBBER,NES EX.RUBBER COT/APRON",436681,191948554,229107872
40170000,"HARD RUBBER(FOR EX.,EBONITE) IN ALL FORMS,INCL.WASTE AND SCRAP; ARTICLES OF HARD RUBBER",7662,3865376,4614360
41021000,"Raw Skins Of Sheep Or Lambs, With Wool On",4371,1296469,3201131
41032000,"Raw Hides And Skins Of Reptiles, Fresh Or Preserved, Not Tanned",0,32380,33032
41033000,OF SWINE,37,57135,76354
41039000,"Other Raw Hides And Skins, Fresh Or Preserved, Not Tanned, Nes",55799,3111958,9849122
41041110,"Tanned or...,in the wet state (including wet-blue) full grains,.......Split leather",48,29581,29619
41041990,"Tanned..wet-blue other than full grains unsplit, grain splits , excl split leather",5537,1858290,3468538
41044110,Tanned or crust hieds. in the dry state full grains..Split leather,51,53915,54365
41044190,Tanned or crust hieds. in the dry state full grains..Excl Split leather,1,3287,3346
41062210,Split leather In the dry state (crust) of goats or kids,619,138497,335051
41071100,"WHOLE HIDES AND SKINS,FULL GRAIN,UNSPLIT",0,614,627
41071200,"WHO;E HIDES AND SKINS, GRAIN SPLITS",0,614,626
41071900,"WHOLE HIDES AND SKINS, NES",522,1121482,1139568
41079200,"OTHER, INCLUDING SIDES, GRAIN SPLITS",2,1933,1974
41079900,"OTHER,INCLUDING SIDES,NES",3786,8618611,9275120
41120000,"LEATHER FURTHER PREPARED AFTER TANNING OR CRUSTING,INC.PARCHMENT DRESSED..",434,257227,342493
41131000,OF GOATS OR KIDS,5,5527,5643
41139000,"LEATHR FUTHER PREPARED AFTER TUNNING OF CRUSTING,INCL PARCHMETN-DRSED..NES",26,25404,25713
41151000,"COMPOSITION LEATHER WITH A BASIS OF LEAHTER OR LEATHER FIBR,IN SLABS...",15572,1224783,1459610
42010000,"Saddlery And Harness For Any Animal, Of Any Material",2097,329051,857749
42021100,"Trunks, Suit-Cases..., Etc, With Outer Surface Of Leather,Or Of composition leather",22,2946,7740
42021200,"Trunks, Suit-Cases..., Etc, With Outer Surface Of Plastic Or Textiles",25199,6491370,7293307
42021900,"Trunks, Suit-Cases..., Etc, Nes",210477,50574891,76791131
42022100,"Handbags With Outer Surface Of Leather, Or Composition Leather",385,97594,176954
42022200,Handbags with outer.. with outer surface of sheeting of plastics or of tex.. material,56,65025,68478
42022900,"Handbags, Nes",48818,9232928,20717464
42023100,With outer surface of leather or of composition leather,17,34296,37491
42023900,"Articles Normally Carried In Pocket Or Handbag, Nes",11379,2015587,2888925
42029100,With Outer Surface Of Leather or of composition leather,10,20621,20666
42029200,With outer surface of sheeting of plastics or of textile materials,31242,4740614,7985350
42029900,"Cases And Containers, Nes, With Outer Surface Of Other Materials, Nes",5693,1247696,2054570
42031000,Articles Of Apparel Of Leather Or Of Composite Leather,627,211452,278263
42032100,"Gloves,Mittens & Mitts For Use In Sports,Of Leather Or Of Composite Leathr",5146,1203094,1520294
42032900,"Gloves, Mittens And Mitts Nes, Of Leather Excl. For Sports",1193,211893,407416
42033000,Belts And Bandoliers Of Leather Or Of Composition Leather,11491,2302235,3087526
42034000,OTHER CLOTHING ACCESSORIES,20,369567,374684
42050090,"Other articles of leather or of composition leather, NES",290,23995,174462
43031000,Articles Of Apparel And Clothing Accessories Of Furskins,20,12274,12521
43040000,Artificial Fur And Articles Thereof,0,614,655
44013100,Wood pellets,77,106572,115053
44013900,Sawdust and wood waste and scrap Other than Wood pellets,45,117079,119434
44014100,"Sawdust and wood waste and scrap, not agglomerated, Sawdust",3000,334625,337971
44021000,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated o",1,2455,2468
44022000,Wood charcoal ( including sheell or nut char..) ....Of shell or nut,5,3069,3131
44029090,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated E",35,25164,25674
44034200,"Other, of tropical wood: Teak",27240,1766880,3349930
44034900,"Other Tropical Wood Spec'D In Subhd Note 1 To Ch40,In The Rough,Exc.440341",22603562,1160702766,1193867690
44039900,"Wood, Nes In The Rough..., (Excl. Treated)",669547,31475957,34853805
44041000,"Coniferous Hoopwood; Split Poles, Etc; Wooden Sticks, Etc; Chipwood",16,4296,8151
44042000,"Non-Coniferous Hoopwood; Split Poles, Etc; Wooden Sticks, Etc; Chipwood",2,4910,4937
44079200,Beech Wood (Fagus Spp.) Sawn/Chipped Lengthwise Sliced Or Peeled >6m Thick,13166,2293149,2339240
44079900,"Wood, Nes Sawn Or Chipped Lengthwise, Sliced Or Peeled, >6mm Thick",1,1350,1381
44083900,"Other Trpcl.Wood Specf'd Subhd Note2 to this Chap,execl.Dark Red Meranti..Bakau",454989,58254691,64305589
44089000,"Veneer Sheets And Sheets For Plywood Of Other Wood, =<6mm Thick, Nes",187255,52922146,53989334
44101100,Particle board,38364,1596273,1908524
44109000,"Particle board,ori.strn board (OSB)&simi.board of wood?other organic bin. subst",26,2872,2992
44111200,Medium density fiberboard (MDF) of a thickness not exceeding 5 mm,196320,6752305,7374613
44111400,Medium density fiberboard (MDF) of a thickness exceeding 9 mm,833,1062175,1083524
44119200,Fibreboard of wood or other lign.mat.Excl. Med.den. f.board (MDF)of a den.exce,99400,3650631,4180856
44119300,F.board of wood or other .mat. Excl.Med.den. F.board (MDF)of a den.>0.5 g/cm3,91813,4603775,5165295
44123100,"Oth plywood cons. solely of sheets of wood (not bamboo),...not exceeding 6 mm thickne",1150,153429,156514
44123900,"Other, with both outer plies of coniferous wood",483690,13511713,21982884
44129900,"Plywood, veneered panels and similar laminated wood, nes",3148,318747,373718
44130029,"Treated Wood,Nes",928,130992,138510
44130090,"Other Densified Wood In Blocks, Plates Strips Or Profile Shapes",77932,20485598,29643829
44141000,"Wooden frames for paintings, photographs, mirrors or similar .... Of tropical wood",44,7365,16526
44149000,"Wooden frames for paintings, photographs, mirrors or.... Excluding Of tropical wood",3125,494568,857813
44151000,"CASES,BOXES,CRATES,DRUMS AND SIMILAR PACKING;CABLE-DRUMS",3915,850724,942161
44152010,Pallet Collars Of Wood,920,159588,162796
44152090,"Pallets,Box Pallets&Other Load Boards Of Wood,Excl.Pallet Collars, Nes",18,4419,11268
44160000,"Casks, Barrets, Vats, Tubs, Etc, And Parts Thereof, Of Wood",7,3314,4884
44170000,"Tools, tool bodies, tool handles, broom or brush bodies.lasts and trees, of wood.",33806,1298059,1720748
44181900,"Windows, French-windows and their frames : excluding Of tropical wood",6,736,3005
44182100,Doors and their frames and thresholds : Of tropical wood,15624,1918784,2334638
44182900,Doors and their frames and thresholds : excluding Of tropical wood,1000,196320,250333
44187900,"Other Assembled flooring panels, excl. bamboo, mosaic, multilayers",116914,5787882,8401053
44191100,"Bread boards, chopping boards and similar boards",2112,434425,529706
44191200,Chopsticks,3,368,1502
44191900,"Other, excl. Bread boards, chopping boards and similar boards & Chopsticks",11320,853995,992598
44199000,"Other, excl. Bamboo",573,81108,178877
44201900,Statuettes and other ornaments : Excluding Of tropical wood,12042,1650663,2009364
44209000,"Wood Marquetry, Inlaid Wood; Caskets & Cases For Jewellery/Cutlery Of Wood",152,59162,75754
44211000,Clothes Hangers Of Wood,3411,481647,592841
44219100,Of bamboo,22793,2511017,2847014
44219990,Other,161289,37501789,41223365
45011000,"Natural Cork, Raw Or Simply Prepared",12,1473,4448
45019000,"Waste Cork; Crushed, Granulated Or Ground Cork",513,949547,1005247
45020000,"Natural Cork, Debacked Or Roughly Squared..., Etc",1000,382714,397030
45041000,"Blocks..., Tiles Of Any Shape, Solid Cylinders, Of Agglomerated Cork",13238,1357932,1896598
45049000,"OTH, AGGLOMERATED CORK(WITH OR WITHOUT A BINDING SUB-STANCE) AND ARTICLES OF AGG. CORK",5203,1147009,2013285
46019200,"Mats, matting and screens of vegetable materials, NES Of bamboo",30,7365,15026
46019900,"OTH, PLAITS AND SIMILAR PRODUCTS OF PLAITING MATERIALS...(EXCL. OF VEGETABLES MATERIALS)",3360,584258,593364
46021100,"Basketwork, wickerwork and other articles?Of vegetable materials Of bamboo",43,3069,21534
46021900,"Basketwork, wickerwork and other articles?Of vegetable materials Excl. bamboo",60,2700,30047
47032100,"Semi-Bleached Or Bleached Coniferous Chemical Wood Pulp, Soda..., Nes",3733703,398130992,547918144
47032900,"Semi- Or Bleached Non-Coniferous Chemical Wood Pulp, Soda..., Nes",37226292,2981566634,3869341821
47062000,Pulps Of Fibres Derived From Recovered (Waste And Scrap) Paper/Paperboard,151,15052,39027
47071000,"Recovered (Waste/Scrap) Unbleached Kraft Paper,Paperboard, Of...Paperboard",994780,25289393,41950310
47072000,Recovered (Waste/Scrap) Other Paper/Paperboard Of Bleached Chemical Pulp,455710,21436544,34320968
48010000,"Newsprint, In Rolls Or Sheets",928010,68161362,69329940
48025400,Other paper & paper board weighing less than 40g/m2 imported by manufacturing industries,4355,1390358,1418517
48025510,ECG and ultrasonogram recording paper,232,307593,311876
48025600,"OTHER PAPER OR PAPERBOARD, NOT CONTAINING...,WEIGHING 40 G/M2 OR MORE...",88489,12673517,12918238
48025700,"OTHER,WEIGHING 40 G/M2 OR MORE BUT NOT MORE THAN 150G/M2",150812,45334654,46281333
