hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
34029020,Cleaning preparation,5611,3305432,968753
34029020,Cleaning preparation imported by steel manufacturing industries,36552,4746248,4634624
34029090,Washing & Cleaning Preparations (Excl. Detergents),348896,130956267,106271945
34031100,Lub.Preparations For Treatement Of Tex.Leather Etc With=<70% Petroleum Oil,50840,8178022,7058422
34031900,"Other Lubricating Preparations, With =<70% Petroleum Oil, Nes",101017,32365072,28561589
34039100,"Lub.Preparations For Treatement Of Tex. Leather Etc, Nes",36200,7604358,7357839
34039910,Compressor oil,7857,4763145,4102805
34039920,Semi-synthetic lubricating oil,128387,52006684,40467254
34039930,Synthetic lubricating Oil,153328,120242402,101470145
34039990,"Other Lubricating Preparations, Nes",160578,66846429,57760579
34042000,Artificial Waxes Of Polyethylene Glycol,6454,3502059,3367862
34049010,Other Waxes,3938,1413692,1029457
34049010,Other Waxes imported by ink manufacturing industry,1200,807692,795096
34049090,"Artificial Waxes And Prepared Waxes, Nes",260526,48064019,46175953
34051000,"Polishes, Creams And Similar Preparations For Footwear Or Leather",8082,2178847,1090608
34052000,"Polishes,Cream.&Similar Prepa.For Mainten. Of Woodwork Woden Fur.Flo.&Othr",789,163803,75091
34053000,Polishes And Similar Preparations For Coachwork (Excl. Metal Polishes),6346,1636660,1548413
34059010,Polishes and other preparations used in the finishing (including electroplating) of met,178590,38528449,33914752
34059090,"Other polishes, creams and similar preparations, nes",91984,21221160,11405263
34060000,"Candles, Tapers And The Like",15871,4066451,1953366
34070000,"Modelling Pastes; Dental Wax And Impression Compounds, For Retail Sale",148628,13320655,11595139
35019000,Caseinates And Other Casein Derivatives; Casein Glues,0,15145,14846
35021100,"Egg Albumin,Dried",2000,1752328,1717800
35029000,"Albumins (excl. egg albumin and milk albumin), albuminates and other derivatives",7,6555,1227
35030010,Ultrasound And Ecg Gel,742,122113,119708
35030090,"Gelatin and derivatives; isinglass; glues of animal origin, nes",32020,22171188,21803738
35040000,"Peptones/protein substances and derivatives, nes; hide powder",5250,14464528,14183491
35051000,Dextrin and other modified starches,782072,151444820,140083720
35052000,"Glues Based On Starches, Dextrins Or Other Modified Starches",883,428080,205318
35061000,"Products Put Up As Glues Or Adhesives For Retail Sale, =<1kg",52173,20143603,18194891
35069110,Elastic/construction glue,31882,12986882,11203011
35069110,Elastic/construction glue imported by hygiene products manufacturing industry,264650,84662939,78228980
35069190,Adhesives Based On Rubber Or Plastic (Incl. Artificial Resins),300466,109437920,96731097
35069900,Stripping chemical,165703,55169795,45764029
35079010,Streptokinase,16,10486505,10280634
35079090,Other than Streptokinase,591030,409752312,362070462
36049000,Signalling Flares... And Other Pyrotechnic Articles (Excl. Fireworks),4213,43390890,42540074
36069000,"Ferro-Cerium, Pyrophoric Alloys; Articles Of Combustible Materials, Nes",16397,2058232,1005925
37011000,"Photographic Plates... For X-Ray, In The Flat, Unexposed",119174,303759628,292295660
37012000,"Instant Print Flat Film, Unexposed",70,26292,17183
37013000,"Other plates and film, with any side exceeding 255 mm",475676,162510017,153271412
37021000,"Photographic Film In Rolls, For X-Ray, Unexposed",5305,2397134,1901075
37024300,"Photo Film, In Rolls, Non-Perforated, Width >610mm And Length =<200m",1621,1188636,457486
37024400,"Photo Film, In Rolls, Non-Perforated, Width >105mm But =<610mm",139,1334236,1295712
37029800,Other Photographic film Of a width exceeding 35 mm,7971,3210594,2771409
37032000,"OTHER PHOTOGRAPHIC PAPER, FOR COLOUR PHOTOGRAPHY(POLYCHROME)",25002,3154090,2875821
37039000,"OTHER PHOTOGRAPHIC PAPER..,(EXCL.IN ROLLS..,FOR COLOUR PHOTOGRAPHY(POLYCHROME))",17,8511,1841
37040000,"PHOTOGRAPHIC PLATES, FILM, PAPER, PAPERBOARD AND TEXTILES, EXPOSED BUT NOT DEVELOPED",10250,1449678,1214730
37061090,"Other Cinematograph Film, Exposed And Developed, Width >=35mm",0,250320,245400
37071000,Sensitising emulsions,24150,9489265,9106038
37079000,"OTH.CHEMICAL PREPARATIONS FOR PHOTOGRAPHIC USES..,EXCL.SENSITISING EMULSIONS",144092,21288917,20792882
38011000,Artificial Graphite,11,563248,552150
38012000,Colloidal Graphite Or Semi-Colloidal Graphite,500,631093,540125
38013010,Graphite or carbon electrode paste,200000,17521540,16993950
38019000,"Preparations Based On Graphite Or Carbon In The Form Of Pastes..., Nes",2243022,79856438,77759929
38021000,Activated Carbon,136490,17607431,16632117
38029000,Activated Natural Mineral Products; Animal Black,1101066,65869088,46317689
38040000,Residual Lyes From The Manufacture Of Wood Pulp (Excl. Tall Oil),65329,10547484,9583026
38059000,"Oth.Turpenic Oils,Nes;Crude Dipentene,Sulphite Turpentine&Oth.Crude Parac.",45,13971,12534
38061090,Rosin And Rasin Asids,25500,4537050,4241905
38063000,Easter Gums,2000,703140,693462
38069090,"Derivatives of rosin and resin acids,... NES",15,9389,1841
38086100,In packings of a net weight content not exceeding 300 g,2200,2646014,2593878
38086200,In packings of a net weight content exceeding 300 g but not exceeding 7.5 kg,1100,1305484,1279761
38086900,Other,63702,39085443,33031999
38089110,"Insecticides For Dairy, Poultry and Agricultural purposes",2905862,2010390997,1687786326
38089121,Mosquito coil; aerosol; mosquito repellent,41194,18299920,15662867
38089129,"Insecticides, rodenticides... and similar products, for retail sale, nes",10710,18327608,17730248
38089210,"Fungicides For Dairy, Poultry and Agricultural purposes",3847511,1325884554,1220378408
38089220,Fungicides Chromatade copper arsenate,12000,4437892,3658914
38089291,"Fungicides, NES In bulk",99970,43540386,34066270
38089299,"Fungicides, NES Cxcl.in bulk",0,623,245
38089310,"Herbi., anti-sprouting prod.&plant-growth regu.:For Dairy, Poultry and Agricul",2699693,743779305,551356284
38089399,"Herbicides, anti-sprouting products and plant-growth regul: NES in retail pack",3,36323,3313
38089410,"For Dairy, Poultry, Fishery and Agricultural purposes",93087,51931381,46624292
38089491,"Disinfectants Cetrimide In bulk, Excl. For Dairy, Poultry and Agricultural, In bulk",6661,9292343,9109248
38089499,"Disinfectants, NES in retail packings upto 2.5 kg",12,9013,7362
38089910,"For Dairy, Poultry, Fishery and Agricultural purposes",1216,1010030,990406
38089991,"Insecticides, rodenticides, fungicides, herbicides,..NES in bulk",82821,36832125,32271941
38089999,"Insecticides, rodenticides, fungicides, herbicides,..NES in bulK in retail pac",560,926913,863693
38091000,"Finishing Agents, Etc, With A Basis Of Amylaceous Substances Nes",737,254696,214500
38099100,Finishing Agents Etc. Of A Kind Used In The Textile Or Like Industries Nes,1106698,163829638,156808414
38099200,"Finishing Agents, Etc, Of A Kind Used In The Paper Or Like Industries Nes",63580,13609563,9593059
38099300,Finishing Agents Etc. Of A Kind Used In The Leather Or Like Industries Nes,36507,5683463,3463409
38101000,Pickling Preparations For Metal Surfaces;Soldering..Powders&Pastes..Mater.,147103,25612546,22727164
38109010,Pickling preparations for metal surface....Submerge welding flux for LPG,5000,563214,447855
38109090,Pickling preparations for metal surface.... Excl. Submerge welding flux for LPG,145623,25060482,20245530
38111900,Anti-Knock Preparations (Excl. Based On Lead),33250,6633228,6534513
38112100,Additives for Lubricating oils imported by lub-blending industry,38164,15844263,15655630
38112100,Containing petroleum oils or oils obtained from bituminous minerals,30543,21321705,20011145
38112900,Additives for Lubricating oils imported by lube blending industry,104900,22067717,21301886
38119000,"OTHER PREPARATIONS, EXCL.ANTI-KNOCK PREPARATIONS, ADDITIVES FOR LUBRICATING OILS",84920,31829955,27972450
38121000,Prepared Rubber Accelerators,22250,7486645,6122607
38122000,"Compound Plasticisers For Rubber Or Plastics, Nes",625519,86193493,71164119
38123100,"Mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)",37650,16254301,9466550
38123910,Other,7100,3121268,2301852
38123990,Anti-oxidising preparation & stabilisers imported by tyre-tube/plastic goods industry,193000,44536589,31751079
38123990,Other,913262,221435492,147278926
38130000,Preprton.&Charge For Fire-Extinguishers;Charged Fire-Extinguishing Grenade,91740,2166721,1628155
38140010,Organic composite solvent,46729,7148197,6097239
38140010,Organic composite solvent imported by ink manufacturing industry,14345,2146997,1980844
38140090,"Organic Composite Solvents And Thinners, Nes; Paint Or Varnish Removers",903292,142397319,124744792
38151100,Supportedcatalysts With Nickel Or Its Compounds,19815,96282859,94420759
38151200,Supported Catalysts With Precious Metal Or Its Compounds,0,203556,199541
38151900,"Supported Catalysts, Nes",89510,304259114,298244150
38159000,"Reaction Initiators, Accelerators And Catalytic Preparations, Nes",7461,1888926,1269463
38160010,"Refractory Cmnts.Mrtrs,Concretes&Similar Compositions,Ex.Prdcts.Of Hd38.01",88650,15237543,13163440
38160090,"Refractory Cmnts.Mrtrs,Concretes&Similar Compositions,Ex.Prdcts.Of Hd38.01",3052860,76994590,41387633
38170010,Linear Alkyl Benzene (LAB),446400,89955693,87897498
38170090,"MIXED ALKYLBENZENES AND MIXED ALKYLNAPHTHALENES,OTHER THAN THOSE OF HEADING 2707 OR 2902",599940,113162574,110921731
38180000,"Chemcl.Elements In Disk Wafers/Similar From&Compounds,Doped For Electronic",1,627,614
38190000,Hydraulic Brake Fluids And Similar Liquids With <70% Petroleum Oil,118520,33081576,28368806
38200000,Anti-Freezing Preparations And Prepared De-Icing Fluids,133903,29051258,27151519
38210000,Prepared Culture Media For Development or maintenance of Micro-Organisms(incl.viruses..,4238,18558343,17702996
38221100,DIAGNOSTIC OR LABORATORY REAGENTS FOR MALARIA,14,69739,68227
38221200,DIAGNOSTIC...For Zika and other diseases transmitted by mosquitoes of the genus Aedes,53,146250,70675
38221300,Diagnostic or laboratory reagents .. for For blood-grouping,66,283786,246293
38221900,"Dignostic or lab. reagent (Exlud For alariam, Zika, blood-grouping)",35528,246630162,233338700
38229000,"Dianostic or Lab. Reagent, NES",135682,401301282,370404748
38231100,Stearic Acid,122750,19075835,17979056
38231200,Oleic Acid,3460,866534,826434
38231900,"OTH.INDUST. MONOCARBOXYLIC FATTY ACIDS.., EXCL.ST.ACID,OLEIC ACID,TALL OIL FATTY ACIDS",754530,84311395,82666881
38237000,INDUSTRIAL FATTY ALCHOLS,13162,4132942,4051505
38241000,Prepared Binders For Foundry Moulds Or Cores,56200,4386505,1888967
38244000,"Prepared Additives For Cements, Mortars Or Concretes",1506013,179814958,151703682
38245000,Non-Refractory Mortars And Concretes,336031,12734902,9695046
38246000,Sorbitol (Excl. That Of 2905.44),1698802,119596993,109196041
38249100,Mixtures and preparations consisting mainly of (5-ethyl-2-methyl-2-.......,4,2499,2454
38249910,Other,6,345392,336450
38249920,Chlorinated paraffin wax,21200,1791129,1755837
38249930,Barium/strontium ferrite powder,35200,6697178,5766900
38249950,Coated CaCO3 imported by plastic goods or calcium carbonate filler or Cable industry1,9719000,266063921,125643685
38249950,Coated calcium carbonate,146721,64743781,62754908
38249960,Desiccant,236481,149083541,139503221
38249990,Other,5000,2778048,2738142
38249992,Master batch not containing pigments,44900,12488595,12242520
38249993,Mould Powder,40000,4469884,4417200
38249993,Mould Powder imported by Iron and Iron Products manufacturering industries,91200,7378369,6903593
38249999,Other,1769913,454993982,407745982
38276890,"Mixtures containing halogenated derivatives of methane, ethane or propane...",400,137683,134970
39011000,Polyethylene having a specific gravity of less than 0.94,4444850,667806001,573789528
39012000,Polyethylene having a specific gravity of 0.94 or more,14192494,1787132974,1575274432
39013000,"Ethylene-Vinyl Acetate Copolymers, In Primary Forms",1498500,292550699,237216770
39014000,"Ethylene-alpha-olefin copolymers, having a specific gravity of less than 0.94",11538750,1471143071,1302013803
39019000,"Other Polymers Of Ethylene, In Primary Forms, Nes",595588,112796919,82130543
39021000,"Polypropylene, In Primary Forms",24261238,2926062779,2520449895
39022000,"Polyisobutylene, In Primary Forms",4825,2019608,1430831
39023000,"Propylene Copolymers, In Primary Forms",9087161,1139706875,1019275682
39029000,"Other Polymers Of Propylene Or Of Other Olefins, In Primary Forms, Nes",99393,16900356,13563353
39031100,"Expansible Polystyrene, In Primary Forms",816950,138775084,108022835
39031900,"Polystyrene (Excl. Expansible), In Primary Forms",580760,103473452,81603069
39032000,"Styrene-Acrylonitrile (San) Copolymers, In Primary Forms",157000,26492550,22938765
39033000,Acrylonitrile-butadiena-styrene(ABS) copolymers,757680,142043506,112862355
39039000,"Polymers Of Styrene, In Primary Forms, Nes",1613029,316798415,220385325
39041000,"Polyvinyl Chloride, Not Mixed With Other Substances, In Primary Forms",13226704,1302218396,1048729068
39042100,"Non-Plasticised Polyvinyl Chloride, In Primary Forms",2810500,415900607,373397889
39042200,"Plasticised Polyvinyl Chloride, In Primary Forms",650567,122695202,100657624
39043000,"Vinyl Chloride-Vinyl Acetate Copolymers, In Primary Forms",37200,24571597,20642661
39044000,"Vinyl Chloride Copolymers, Excl. Vinyl Acetate, In Primary Forms",25450,12855771,12407707
39046100,"Polytetrafluoroethylene, In Primary Forms",39044,53647536,25749086
39046900,"Fluoro-Polymers (Excl. Polytetrafluoroethylene), In Primary Forms",1500,156584,153498
39049000,"Polymers Of Halogenated Olefins, In Primary Forms, Nes",195121,48898564,31670621
39051200,Polyvinyl Acetate In Aqueous Dispersion,344580,30796157,28612037
39052100,Vinyl Acetate Copolymers In Aqueous Dispersion,12900,5925270,5777330
39052900,"Vinyl Acetate Copolymers, Excl.That In Aqueous Dispersion, In Primary Form",3000,826092,564420
39053000,"Polyvinyl Alcohol, Whether Or Not Containing Unhydrolysed Acetate Groups",140650,23012689,22345979
39059100,Copolymers In Primary Forms,12990,2928340,2707007
39059900,Polymers Of Other Vinyl Esters & Other Vinyl Polymers In Primary Forms Nes,105399,165289254,162006661
39061000,"Polymethyl Methacrylate, In Primary Forms",31921,12083026,8704423
39069000,"Acrylic Polymers, In Primary Forms, Nes",4390065,822182892,685129827
39071000,"Polyacetals, In Primary Forms",42,22970,16948
39072100,Other polyethers : Bis (polyoxyethylene) methylphosphonate,3000,522288,189203
39072900,Other polyethers :EXLCUDING Bis (polyoxyethylene) methylphosphonate,1947425,408597319,328155527
39073000,"Epoxide Resins, In Primary Forms",316035,71640971,56815621
39074000,Polycarbonate,517689,156370129,135341982
39075000,"Alkyd Resins, In Primary Forms",397554,64324079,59937663
39076100,Having a viscosity number of 78 ml/g or higher,7849050,929247110,780963825
39076900,Other,946005,139043057,106350839
39076900,Other Poly (ethylene terephthalate) imported by textile yarn manufacturing industry,3722000,531320594,356505095
39077000,Poly (lactic acid),175,76680,10739
39079100,"Unsaturated Polyesters, In Primary Forms, Nes",927510,178082483,148986989
39079900,"Polysters, In Primary Forms,NES",613949,158551053,116359469
39081000,"Polyamide 6,11,12,6,6,6,9,6,10 or 6,12:",333260,74903047,63675570
39089000,"Other polymides, in primary forms, nes",73533,25842045,20712526
39091000,UREA RESINS; THIOUREA RESINS,953510,79404065,54209362
39092000,Melamine resins,261477,39576647,33124272
39092000,Melamine resins imported by melamine products manufacturing industries,1115750,133806013,129761165
39093100,"Poly(methylene phenyl isocyanate) (crude MDI, polymeric MDI)",1163430,356502164,265827828
39093900,Other,547335,27967651,27355112
39094000,Phenolic resins,353825,52271365,47152222
39094000,Phenolic resins imported by ink or tyre tube or sand paper manufacturing industries,78080,21536431,20722210
39095000,"Polyurethanes, In Primary Forms",2525155,599230120,529217039
39100000,Silicones Inprimary Forms,352741,110508932,100825405
39111000,"Petroleum Resins... Other Resins And Polyterpenes, In Primary Forms",342178,43135437,39777846
39112000,"Poly(1,3-phenylene methylphosphonate)",200,346008,337848
39119000,"Polysulphides, Polysulphones And Other Products..., In Primary Forms",19780,6784233,6611676
39121100,"Non-Plasticised Cellulose Acetates, In Primary Forms",3,1881,1841
39121200,"Plasticised Cellulose Acetates, In Primary Forms",2,5006,4908
39122000,"Cellulose Nitrates (Incl. Collodions), In Primary Forms",19000,11134173,10868766
39123100,"Carboxymethylcellulose And Its Salts, In Primary Forms",243633,97765664,88941743
39123900,"Other Cellulose Ethers, In Primary Forms, Nes",203736,99300503,96842088
39129000,"Cellulose And Its Chemical Derivatives, In Primary Forms, Nes",90879,97937607,86098034
39131000,"Alginic Acid, Its Salts And Esters, In Primary Forms",477405,77120569,75487009
