hscode,description,net_wt_kg,assess_value_bdt
19019030,Preparations for infant or young children in bulk imported by VAT registered food ind,1023531,645516516
19019040,"Nutritional supplement for pregnant women and breast feeding mothers, put up for",21180,16395240
19019090,,106886,22708859
19019099,Imported in bulk by other than VAT registered food processing industries,4,2640
19021100,Uncooked Pasta Containing Eggs Not Stuffed,750,93939
19021900,"Uncooked Pasta, Not Containing Eggs, Not Stuffed",40200,5111530
19023000,"Other Pasta, Nes",162405,18927666
19024000,Couscous,10,5008
19030000,"Tapioca & Substitutes Prpd.From Starch In Flakes,Grains,Pearls,Sifting Etc",1008359,77965813
19041000,Prepared food obtained by the swelling or roasting of cereals or cereal products,197855,68552885
19042000,Prepared Foods Obtned From Unroasted Cereal Flakes/Mixtures Unroasted/Rstd,4088,2638282
19049000,"Cereals In Grain,Flakes,Worked Grains,Precooked,Otherwise Prepared, Nes",22548,12975201
19051000,Crispbread,1786,1024975
19053100,"SWEET BISCUITS, TV",13650,7026438
19053200,"WAFFLES AND WAFERS, TV",71598,44122745
19054000,"Rusks, Toasted Bread And Similar Toasted Products",562,368590
19059000,"Pastry,Cakes,Other Bread, Etc, Nes; Communion Wafers, Rice Paper, Etc, TV",5652,3967126
20011000,"Cucumbers And Gherkins,Prepared On Preserved By Vinegar Or Acetic Acid",17941,2263926
20019000,"Oth.Veg.Fruits,Nuts&Edible Parts Of Plants Preserved By Vinegar/Acetic Aci",60063,6313835
20021000,"Tomatoes, Whole Or In Pieces, Preserved Other Than By Vinegar, Etc",2250,281443
20029000,"Tomatoes,Oth.Than Whole Or Pieces Preserved Otherwise Than By Vinegar,Nes",94520,9670496
20031000,"Mushrooms, Preserved Otherwise Than By Vinegar Or Acetic Acid",118433,11868512
20039000,"OTHER MUSHROOMS&TRUFFLES,PREPARED OR PRESE.OTHERW.THAN BY VINE.ACETIC ACID",2000,375611
20041000,"Potatoes,Preserved Not By Vinegar/Acetic Acid,Frozen (Excl.Prods. Of 2006)",42356,6816742
20052000,"Potatoes, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",4109,2057988
20054000,"Peas, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",8964,1023329
20055100,"Shelled Beans, Preserved Other Than By Vinegar, Etc, Not Frozen",9760,735066
20055900,"Beans, Unshelled, Preserved Other Than By Vinegar, Etc, Not Frozen",10255,4541588
20058000,"Sweetcorn, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",84404,7469508
20059100,Bamboo shoots,4068,507793
20059900,"Other vegetables and mixtures of vegetables:, Excl. Bamboo shoots",565,75223
20060000,"Vegetables,Fruit,Nuts,Fruitpeel & Other Parts Of Plants,Preserved By Sugar",3313,2734840
20079100,"Jams,Fruit Jellies,Marmalades,Etc,Of Citrus Fruit Oth.Than Homogenised Pre",420,210428
20079900,"Oth.Jams,Fruit Jellies,Marmalades,Nut Purce/Pastes Oth Than Citrus Fruit..",18461,12534419
20081100,"Ground-Nuts, Prepared On Preserved",1149,582148
20081900,"Nuts And Seeds Including Mixtures, Other Than Ground Nuts, Preserved",6514,3311251
20084000,"Pears,Otherwise Prepared Or Preserved (Excl. Those Of 20.06 And 20.07)",5,3130
20086000,"Cherries, Otherwise Prepared Or Preserved (Excl. Those Of 20.06 And 20.07)",19216,13304435
20088000,"Strawberries,Otherwise Prepared Or Preserved (Excl.Those Of 20.06 & 20.07)",3718,1664910
20089700,Mixture,60,26295
20089900,"Other fruit, etc, prepared or preserved, nes",42852,18203520
20091900,"Unfrzn.Orange Juice,Unfermented,Not Containing Added Spirit,Sweetened/Not",105495,23045738
20093900,OTHER JUICE OF ANY OTHER SINGLE CITRUS FRUIT EXCL. BRIX VAL.NOT EXCEED.20,8640,5769549
20097100,APPLE JUICE OF A BRIX VALUE NOT EXCEEDING 20,1512,284070
20097900,"OTHER, APPLE JUICE EXCL. BRIX VALUE NOT EXCEEDING 20",122459,23598259
20098100,Juice of any other single fruit or vegetable Cranberry Juice,94964,17838525
20098900,Juice of any other single fruit or vegetable other than Cranberry Juice,140835,29879845
20099000,"Mixtures Of Juices,Unfermented,Not Cont. Added Spirit,Sweetened Or Not",54144,10171033
21011100,"Extracts, Essences And Concentrates Of Coffee",136962,237824576
21011200,Preparations With A Basis Of Extract/Essence Etc.Or With A Basis Of Coffee,1448,1266565
21012000,"Extracts, Essences, Concentrates And Preparations Of Tea Or Mate",29270,25460011
21013000,"Roasted Coffee Substitutes (Incl.Chicory),Extracts,Essences & Conc.Thereof",92,112203
21021000,Active Yeasts,877311,201073944
21022000,"Inactive yeasts; other single-cell micro-organisms, dead",192500,65498112
21023000,Prepared Baking Powders,35059,7458847
21031000,Soya Sauce,24097,3090200
21032000,Tomato Ketchup And Other Tomato Sauces,41589,6526333
21033000,"Mustard Flour And Meal, And Prepared Mustard",1798,295795
21039010,Mixed seasonings,646027,296906234
21039090,sauce preparations; mixed condiments and seasonings;NES,237918,49008252
21041000,Soups And Broths And Preparations Therefor,88792,36352061
21042000,Homogenized Composite Food Preparations,166,355608
21061000,Protein Concentrates And Textured Protein Substances,64784,21334948
21069020,Beverage concentrate,394767,543523204
21069029,Beverage concentrate,14,5880
21069030,Soya protein-based food preparations,18025,19340614
21069050,Creamer in bulk imported by VAT registered milk foodstuffs manufacturers,183731,39898517
21069060,Food supplement,7018,8870875
21069090,Other food preparations not elsewhere specified or incl.(excl. beverage concentrate),1054104,488516755
22011000,"Mineral Waters And Aerated Waters, Unsweetened",10507,1315747
22019000,"OTHER WATER, EXCL.MINERAL WATERS AND AERATED WATERS",9250,1155598
22021000,"Waters (Incl. Mineral And Aerated), With Added Sugar, Sweetener, Etc",14723,2027707
22029900,"Waters, including mineral waters and aerated waters...Excl. Non-alcoholic beer",2234,420058
22030000,Beer Made From Malt,20320,5606274
22042100,Wine(Not Sparkling);Grape Must With Fermt.Prevt.By Alcohol In: <=2 L Cont.,270,315006
22071000,"Undenatured Ethyl Alcohol, Of Alcoholic Strength >=80% By Vol.",40856,18250666
22083000,Whiskeys,144,1020345
22086000,Vodka,60,71443
22087000,Liqueurs And Cordials,9,14446
22090000,Vinegar And Substitutes For Vinegar Obtained From Acetic Acid,43999,9899774
23023000,"Brans, Sharps And Other Residues Of Wheat",33590643,1496708137
23025000,"Brans, Sharps And Other Residues Of Leguminous Plants",2809493,135751290
23031000,Residues Of Starch Manufacture And Similar Residues,4756152,414445028
23033000,Brewing Or Distilling Dregs And Waste,25463616,1427409682
23040000,"Oil-Cake And Other Solid Residues, Of Soya-Bean Oil",67399253,4439045089
23050000,"Oil-Cake And Other Solid Residues, Of Ground-Nut Oil",30,126173
23061000,Oil-Cake And Other Solid Residues Of Cotton Seeds,103750,8833121
23062000,Oil-Cake And Other Solid Residues Of Linseed,163500,12282840
23064900,"OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS, OTHER",3163606,197885033
23066000,Oil-Cake And Other Solid Residues Of Palm Nuts Or Kernels,388521,18490665
23069000,"Oil-Cake And Other Solid Residues, Of Other Vegetable Fats And Oils",44000,2680572
23091000,"Dog Or Cat Food, Put Up For Retail Sale",408296,51858000
23099011,Vitamin or mineral or amino acid or their combination (feed grade),313700,107135045
23099012,Vitamin premix or mineral premix or amino acid premix or their combination(feed grade,2579171,1073593410
23099013,Probiotics or Prebiotics or their combinatioin (feed grade),572027,291800857
23099014,Essential oil or combination of essential oils (feed grade),83840,31871158
23099019,"Oth, Preparations for use in making complete feed or supplementary feed",2658618,835064511
23099021,Vitamin or mineral or amino acid or their combination (feed grade),3163,1537966
23099022,Vitamin premix or mineral premix or amino acid premix or their combination (feed grad,36829,21037198
23099023,Probiotics or Prebiotics or their combination (feed grade),171379,50116884
23099029,"Preparations for use in making complete feed or supplementary feed for fish,NES",238987,37519724
23099090,"OTH..Preparations of a kind used in animal feeding. ,OTHER",10167741,1760650584
24012000,"Tobacco, Partly Or Wholly Stemmed/Stripped",1,15030
24022000,Cigarettes Containing Tobacco,0,1880
24049100,"Other,For oral application",1,9400
25010010,Pure Sodium Chloride Bp/Usp Pyrogen Free,332621,12986849
25010020,Salt (other than pure sodium chlo.)...solution ..salt boulder for crushing & salt in bul,78980000,540024111
25010030,"Rock salt, bhit lobon",707000,12007639
25010099,Other Salt,137,176920
25020000,Unroasted Iron Pyrites,20000,1368530
25030000,"Sulphur Of All Kinds (Excl. Sublimed, Precipitated And Colloidal Sulphur)",3412000,212196286
25041000,Natural Graphite In Powder Or In Flakes,83360,10672578
25051000,Silica Sands And Quartz Sands,2432866,52682522
25059000,Natural Sands(Ex.Silica & Quartz Sands & Metal-Bearing Sands Of Ch.26)Nes,33235,1463225
25061000,Quartz,4367206,119656146
25062000,Quartzite,4712884,120312548
25070010,China clays,11314426,297148171
25070090,"Kaolin And Other Kaolinic Clays, Whether Or Not Calcined",1641416,56454305
25081000,Bentonite,2233088,41921995
25083000,Fire-Clay,44000,498217
25084010,Ball clays,111506163,809637140
25084090,"Other Clays, Nes",4738989,32347690
25090000,CHALK,72000,1496933
25111000,Natural Barium Sulphate (Barytes),767000,38490477
25120000,"Siliceous Fossil Meals (Kieselguhr, Tripolite, Etc); Siliceous Earths",26000,2260583
25131000,Pumice stone,1007950,17636890
25132000,"Emery, Natural Corundum, Natural Garnet And Other Natural Abrasives",245900,5277476
25151100,"MARBLE AND TRAVERTINE,CRUDE OR ROUGHLY TRIMMED",106410,2331797
25151200,"Merely cut, by sawing or otherwise, into blocks ....a rectan.. (including square) shape",5668218,119474901
25161200,"Granite, Merely Cut Into Blocks On Slabs Of A Square Or Rectangular Shape",2817620,64180646
25169010,Boulder stone,570322375,1132355377
25171010,Flint/grinding pebbles,10385,536092
25171090,Broken or crushed stone,1740903570,4343552037
25174100,"Marble Granules, Chippings And Powder",722500,6668407
25174900,"GRANULES, CHIPPINGS AND POWDER, OF STONES OF HEADING 2515 OR 2516..,EXCL. MARBLE",28840989,378288126
25181000,Dolomite Not Calcined,1072660,9087854
25182000,Calcined Dolomite,1994070,13483772
25191000,NATURAL MAGNESIUM CARBONATE (MAGNESITE),231000,9911694
25199000,Magnesia And Other Magnesium Oxide,96101,14104268
25201010,Gypsum; Anhydrite,3612661,73927949
25201090,Gypsum; Anhydrite,168590365,738110962
25202000,Plasters,1925400,47758211
25210010,Boulder limestone,392912101,710656550
25210090,Other than Boulder Limestone,118181015,221399912
25221000,Quicklime,3993333,95476640
25223000,Hydraulic Lime,16500,1448982
25231000,Cement clinkers,1818043951,11916967009
25232100,White Portland Cement,29515,1773985
25232900,"PORTLAND CEMENT, EXCL WHITE CEMENT, WHETHER OR NOT ARTIFICIALLY COLOURED",200,37074
25233000,Aluminous Cement,230016,8919265
25249010,Chrysolite fibre,2442500,236707308
25251000,Crude Mica And Mica Rifted Into Sheets Or Splittings,100000,876476
25252000,Mica Powder,64341,2756028
25261000,"Natural Steatite, Talc, Not Crushed Or Powdered",349500,4807980
25262010,"Natural Steatite, Talc, Crushed Or Powdered",3488290,84505424
25262090,"Natural Steatite, Talc, Crushed Or Powdered",54011,804385
25280000,Natural borates and concentrates thereof (whether or not calcined) but not including ..H,5,3205
25291000,Felspar,83755152,680096732
25292100,Fluorspar Containing By Weight <=97% Of Calcium Fluoride,103736,10180940
25293000,Leucite Nepheline And Nepheline Syenite,58500,4353880
25309000,"Other Mineral Substances, Nes",367901,8347044
26020000,"Manganese Ores/Concentrates(Inc.Ferruginous), With Manganese Cont.Of=>20%",9552764,247262066
26070000,Lead Ores And Concentrates,2500,629180
26140000,Titanium Ores And Concentrates,234000,45153149
26151000,Zirconium Ores And Concentrates,3,2100
26180000,Granulated Slag (Slag Sand) From The Manufacture Of Iron Or Steel,876957332,3276306733
26204000,Ash And Residues Containing Mainly Aluminium,47380,593378
26209910,FLY ASH,427907000,1580328756
26219090,"OTHER,SLAG&ASH,INCLUDING SEAWEED ASH&RESIDUES FROM THE INCIN.MUNICI.WASTE",42040,1313710
27011100,"Anthracite Coal, Not Agglomerated",749496,43438060
27011200,"Bituminous Coal, Not Agglomerated",548830,8245864
27011900,"Other Coal, Not Agglomerated, Nes",2184481044,30262900083
27040000,"Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat; Retort Carbon",1100000,37197084
27060010,"Crude, Tar",216316,13520376
27073000,Xylole,81808,14593817
27074000,Naphthalene,5298,921183
27075090,Other Aromatic Hydrocarbon Mixtures Of Which >=65% Distils At 250oc,93920,22434995
27079100,Creosote Oils,5500,685543
27079910,Rubber process oil imp. by VAT reg. tyre & tube manufacturers,264675,32372398
27079990,"Other Oils And Other Products, Of The Distil Of Coal Tar.",40620,5607853
27081000,Pitch Obtained From Coal Tar Or From Other Mineral Tars,1500,247889
27090000,"Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude TV",238378702,15914680235
27101211,"Motor spirit of HBOC Type, TV",10438080,882628330
27101219,"Other motor spirits, including aviation spirit, TV",105,96097
27101231,"White spirit, TV",524530,66386925
27101239,"Other light oils and preparation, (EXLC. White spirit & naphtah)",24,75269
27101241,"JP1 kerosene type jet fuels, TV",4119242,360330256
27101262,"High speed diesel oils, TV",291653796,25360350228
27101911,"OTHER FUEL OILS FURNACE OILS, TV",66545839,3982703167
27101919,"Fuel oil, NES",840,794314
27101921,Base oil,5530068,833028727
27101929,"LUBRICATING OILS, NES",21339,9648280
27101931,LUBRICATING OIL WHICH HAS ITS FLASHING POINT .. below 220 F b..Jy Abel close test,3123449,1030704803
27101939,"OTHER HEAVY OILS AND PREPARATIONS, NES",13554,4573738
27101949,HEAVY NORMAL PARAFFIN OTHER THAN DRUM,19960,3250332
27101951,LIQUID PARAFFIN IN DRUM,1171880,194511977
27101959,LIQUID PARAFIN OTHER THAN DRUM,676540,116488782
27101961,LIQUID PARAFFIN IN DRUM,52800,8564929
27101971,Transforme Oil in Drum,277630,43073347
27101979,Transformer Oil Other than in drum,377024,49514450
27101981,Greases (mineral) wrapped/canned up to 2.5kg,8303,2818213
27101989,Greases (mineral) other than wrapped/canned,80227,33186943
27101991,MINERAL OIL WHICH HAS ITS FLASIHING POINT =>200D F USED AT JUT OF OTHER FIBER,8314,2499601
27101992,MINERAL OIL FOR THE MANUFACTURE OF INSECTICIDES,24104,8369743
27101999,"OTHER HEAVY OILS AND PREPARATION, NES",87,294648
27102000,"Petroleum oils and oils obtained from bituminous minerals , containing biodiesel, othe",747,467455
27109900,OTHER WASTE OILS,3,2219
27111100,"Natural Gas, Liquefied",431193148,29160803383
27111200,"Propane, Liquefied",12025087,915326067
27111300,"Butanes, Liquefied",93666504,7116852026
27111410,Ethylene/propylene imp. by VAT reg.PVC/PET resin manf. Ind. in economic zone,5794445,549269499
27121000,Petroleum Jelly,42444,6939004
27122000,"Paraffin Wax, Containing <0.75% Oil By Weight",566508,68714011
27129010,"MICROCRYSTALLINE PETROLEUM WAX, SLACK WAX,OZOKERITE..,EXCL.PETROLEUM JELLY, PARAFFIN WAX",80190,24852264
27129090,"MICROCRYSTALLINE PETROLEUM WAX, SLACK WAX,OZOKERITE..,EXCL.PETROLEUM JELLY, PARAFFIN WAX",6811,2663704
27131200,Calcined Petroleum Coke,104000,7556850
27132010,Petroleum bitumen in Drum,9732347,629580165
27132090,Other Petrolium bitumen,9213441,572735577
27149000,"BITUMEN AND ASPHALT, NATURAL; BITUMINOUS.., EXCL.BITUMINOUS OR OIL SHALE AND TAR SANDS",6,1713
27150000,"Bituminous Mixtures Based On Natural Asphalt, Bitumen...(Eg. Cut-Backs)",360,81131
28030000,"Carbon (Carbon Blacks And Other Forms Of Carbon, Nesoi)",843961,160726405
28042100,0Argon,447440,22063592
28042900,Rare Gases (Excl. Argon),416,5429490
28043000,Nitrogen,35,142964
28044000,Oxygen,1308040,21166345
28045000,Boron; Tellurium,1,40706
28046900,Silicon Containing By Weight <99.99% Silicon,41600,16237403
28047000,Phosphorus,744,1112296
28048000,Arsenic,2040,459748
28049000,Selenium,1225,181488
28051100,Sodium,29300,58419413
28051200,CALCIUM,1,1253
28061000,Hydrogen Chloride (Hydrochloric Acid),7,63910
28070000,Sulphuric Acid; Oleum,684,135220
28080000,Nitric Acid; Sulphonitric Acids,313057,15888973
28091000,Diphosphorus Pentaoxide,1,4383
28092000,Phosphoric Acid And Polyphosphoric Acids,37665294,3320924123
28100010,Boric Acid,329400,50989977
28112100,Carbon Dioxide,777050,18013885
28112200,Silicon Dioxide,388610,81394312
28112910,Silica gel,72087,8975202
28112990,Silica gel imported by other than VAT registered motorcycle assembling and manufa,75419,16689134
28142000,Ammonia In Aqueous Solution,25082,1883517
28151100,"Sodium Hydroxide (Caustic Soda), Solid",14785,5648539
28151200,Sodium Hydroxide In Aqueous Solution (Soda Lye Or Liquid Soda),1,750
28152000,Potassium Hydroxide (Caustic Potash),21700,6392082
28161000,Hydroxide and peroxide of magnesium,9901,3467245
28170000,Zinc Oxide; Zinc Peroxide,134680,51175223
28181000,"Artificial Corundum, Whether Or Not Chemically Defined",6250,784027
28182000,"Aluminium oxide, other than artificial corundum",484727,73433418
28183000,Aluminium Hydroxide,740051,79537995
28199000,Chromium Oxides And Hydroxides (Excl. Chromium Trioxide),5500,4310023
28201000,Manganese Dioxide,61002,16094382
28209000,Other Manganese Oxides (Excl. Manganese Dioxide),38215,4986634
28211000,Iron Oxides And Hydroxides,283887,49660984
28220000,Cobalt Oxides And Hydroxides; Commercial Cobalt Oxides,3612,20535763
28230000,Titanium Oxides,177350,51313073
28249010,Red Lead,80,30163
28251000,Hydrazine And Hydroxylamine And Their Inorganic Salts,6018,1536058
28253000,Vanadium Oxides And Hydroxides,1100,2026087
28255000,Copper Oxides And Hydroxides,4550,6796824
28259000,"Other Inorganic Bases; Other Metal Oxides, Hydroxides And Peroxides, Nes",2400,3454159
28261910,Sodium silicon fluoride,419000,52463674
28261990,Other than Sodium silicon fluoride,0,15733
28269000,"Fluorosilicates Nes;Fluoroaluminates And Other Complex Fluorine Salts,Nes",3208,1636415
28271000,Ammonium Chloride,111000,4171981
28272000,Calcium Chloride,304645,54181511
28273100,Magnesium Chloride,200601,6034984
28273200,Aluminium Chloride,748998,21520372
28273500,Nickel Chloride,1812,1026251
28273900,"Chlorides, nes",156676,5090884
28275100,Bromides Of Sodium Or Of Potassium,2050,29842120
28275900,Bromides And Bromide Oxides (Excl. Of Sodium And Potassium),67910,17036481
28276000,Iodides And Iodide Oxides,11,178105
28281000,Commercial Calcium Hypochlorite And Other Calcium Hypochlorites,1819025,71173569
28289000,Hypochlorites (Excl. Of Calcium) And Chlorites; Hypobromites,4086,253596
28291900,Chlorates (excl. of sodium),7002,1156437
28299010,POTASSIUM IODATES,49,467734
28301000,Sodium Sulphides,350000,17429814
28311000,Dithionites And Sulphoxylates Of Sodium,344404,35080376
28319000,Dithionites And Sulphoxylates (Excl. Of Sodium),1,627
28321000,Sodium Sulphites,2211075,100483108
28323000,Thiosulphates,205,43297
28331100,Disodium Sulphate,7524250,133326420
28331900,Sodium Sulphates (Excl. Disodium Sulphate),18725,14488286
28332100,Sulphates Of Magnesium,14170813,291434321
28332200,Sulphates Of Aluminium,109000,3603820
