hscode,description,net_wt_kg,assess_value_bdt
20019000,"Oth.Veg.Fruits,Nuts&Edible Parts Of Plants Preserved By Vinegar/Acetic Aci",83442,12827774
20021000,"Tomatoes, Whole Or In Pieces, Preserved Other Than By Vinegar, Etc",4422,550745
20029000,"Tomatoes,Oth.Than Whole Or Pieces Preserved Otherwise Than By Vinegar,Nes",59344,7736388
20031000,"Mushrooms, Preserved Otherwise Than By Vinegar Or Acetic Acid",39505,3952307
20039000,"OTHER MUSHROOMS&TRUFFLES,PREPARED OR PRESE.OTHERW.THAN BY VINE.ACETIC ACID",55223,5894896
20041000,"Potatoes,Preserved Not By Vinegar/Acetic Acid,Frozen (Excl.Prods. Of 2006)",191748,35069209
20052000,"Potatoes, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",10510,7259863
20054000,"Peas, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",9499,1282431
20055100,"Shelled Beans, Preserved Other Than By Vinegar, Etc, Not Frozen",150,13112
20055900,"Beans, Unshelled, Preserved Other Than By Vinegar, Etc, Not Frozen",3199,285244
20057000,"Olives, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",57116,6522748
20058000,"Sweetcorn, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",11726,1064465
20059100,Bamboo shoots,132,16543
20059900,"Other vegetables and mixtures of vegetables:, Excl. Bamboo shoots",4024,2343660
20060000,"Vegetables,Fruit,Nuts,Fruitpeel & Other Parts Of Plants,Preserved By Sugar",324,261145
20079900,"Oth.Jams,Fruit Jellies,Marmalades,Nut Purce/Pastes Oth Than Citrus Fruit..",2833,1380108
20081100,"Ground-Nuts, Prepared On Preserved",37626,20222107
20081900,"Nuts And Seeds Including Mixtures, Other Than Ground Nuts, Preserved",5079,3440338
20083000,"Citrus Fruit,Otherwise Prepared Or Preserved (Excl.Those Of 20.06 & 20.07)",1500,1207783
20086000,"Cherries, Otherwise Prepared Or Preserved (Excl. Those Of 20.06 And 20.07)",8990,6707999
20087000,"Peaches, Otherwise Prepared Or Preserved (Excl. Those Of 20.06 And 20.07)",112,48953
20088000,"Strawberries,Otherwise Prepared Or Preserved (Excl.Those Of 20.06 & 20.07)",695,304665
20089700,Mixture,749,367188
20089900,"Other fruit, etc, prepared or preserved, nes",36127,16225126
20091900,"Unfrzn.Orange Juice,Unfermented,Not Containing Added Spirit,Sweetened/Not",25024,4701546
20093900,OTHER JUICE OF ANY OTHER SINGLE CITRUS FRUIT EXCL. BRIX VAL.NOT EXCEED.20,12800,2404854
20097900,"OTHER, APPLE JUICE EXCL. BRIX VALUE NOT EXCEEDING 20",6660,1251349
20098100,Juice of any other single fruit or vegetable Cranberry Juice,9888,1857790
20098900,Juice of any other single fruit or vegetable other than Cranberry Juice,35677,6699695
20099000,"Mixtures Of Juices,Unfermented,Not Cont. Added Spirit,Sweetened Or Not",11447,2141268
21011100,"Extracts, Essences And Concentrates Of Coffee",77799,122014314
21011200,Preparations With A Basis Of Extract/Essence Etc.Or With A Basis Of Coffee,23110,21715044
21012000,"Extracts, Essences, Concentrates And Preparations Of Tea Or Mate",1896,1656877
21013000,"Roasted Coffee Substitutes (Incl.Chicory),Extracts,Essences & Conc.Thereof",11088,3532126
21021000,Active Yeasts,356443,112073057
21022000,"Inactive yeasts; other single-cell micro-organisms, dead",31000,20982900
21023000,Prepared Baking Powders,4855,1010013
21031000,Soya Sauce,98383,13688411
21032000,Tomato Ketchup And Other Tomato Sauces,10849,1716718
21033000,"Mustard Flour And Meal, And Prepared Mustard",1537,239786
21039010,Mixed seasonings,497747,262747282
21039090,sauce preparations; mixed condiments and seasonings;NES,274089,58460700
21041000,Soups And Broths And Preparations Therefor,81335,38203896
21042000,Homogenized Composite Food Preparations,570,356354
21061000,Protein Concentrates And Textured Protein Substances,65213,20617272
21069020,Beverage concentrate,851909,553266015
21069029,Beverage concentrate,14,5880
21069030,Soya protein-based food preparations,2700,507905
21069050,Creamer in bulk imported by VAT registered milk foodstuffs manufacturers,184526,40087798
21069060,Food supplement,7370,11863600
21069090,Other food preparations not elsewhere specified or incl.(excl. beverage concentrate),542415,174944630
22011000,"Mineral Waters And Aerated Waters, Unsweetened",2120,267451
22019000,"OTHER WATER, EXCL.MINERAL WATERS AND AERATED WATERS",36200,4527938
22021000,"Waters (Incl. Mineral And Aerated), With Added Sugar, Sweetener, Etc",78616,9883757
22029100,Non-alcoholic beer,184,61077
22029900,"Waters, including mineral waters and aerated waters...Excl. Non-alcoholic beer",840,210430
22030000,Beer Made From Malt,830,612190
22041000,Sparkling Wine,1027,896673
22071000,"Undenatured Ethyl Alcohol, Of Alcoholic Strength >=80% By Vol.",102228,34619988
22082000,Spirits From Distilled Grape Wine Or Grape Marc,103,208774
22083000,Whiskeys,9396,7626500
22085000,Gin And Geneva,1200,815538
22086000,Vodka,1242,1139678
22090000,Vinegar And Substitutes For Vinegar Obtained From Acetic Acid,12938,2119768
23012090,"Flours, meals and pellets, of fish or of crustaceansàExcl.wrapped/canned upto 2.5 kg",1,877
23021000,"Brans, Sharps And Other Residues Of Maize(Corn)",30000,1202412
23023000,"Brans, Sharps And Other Residues Of Wheat",28645399,1280432521
23024090,"Brans,Sharps & Oth. Residues Of Oth. Cereals Except Maize,Rice & Wheat",24000,1322608
23025000,"Brans, Sharps And Other Residues Of Leguminous Plants",2243067,107113523
23031000,Residues Of Starch Manufacture And Similar Residues,6957279,599150126
23033000,Brewing Or Distilling Dregs And Waste,21501963,1331164684
23040000,"Oil-Cake And Other Solid Residues, Of Soya-Bean Oil",102964267,6838344321
23061000,Oil-Cake And Other Solid Residues Of Cotton Seeds,103100,8471193
23062000,Oil-Cake And Other Solid Residues Of Linseed,245540,18501993
23064900,"OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS, OTHER",12420600,752564250
23066000,Oil-Cake And Other Solid Residues Of Palm Nuts Or Kernels,2141058,98408560
23069000,"Oil-Cake And Other Solid Residues, Of Other Vegetable Fats And Oils",160200,7023426
23091000,"Dog Or Cat Food, Put Up For Retail Sale",486372,62149104
23099011,Vitamin or mineral or amino acid or their combination (feed grade),243566,165341617
23099012,Vitamin premix or mineral premix or amino acid premix or their combination(feed grade,1329117,517957657
23099013,Probiotics or Prebiotics or their combinatioin (feed grade),589820,232094978
23099014,Essential oil or combination of essential oils (feed grade),190170,52148231
23099019,"Oth, Preparations for use in making complete feed or supplementary feed",2818603,860444628
23099021,Vitamin or mineral or amino acid or their combination (feed grade),231,212267
23099022,Vitamin premix or mineral premix or amino acid premix or their combination (feed grad,41750,10768545
23099023,Probiotics or Prebiotics or their combination (feed grade),57235,43640641
23099029,"Preparations for use in making complete feed or supplementary feed for fish,NES",2632551,178631099
23099090,"OTH..Preparations of a kind used in animal feeding. ,OTHER",12589071,2060300074
24012000,"Tobacco, Partly Or Wholly Stemmed/Stripped",23750,32781067
24013000,Tobacco Refuse,8,5261
24022000,Cigarettes Containing Tobacco,8,28332
25010010,Pure Sodium Chloride Bp/Usp Pyrogen Free,400176,12236433
25010020,Salt (other than pure sodium chlo.)...solution ..salt boulder for crushing & salt in bul,53800000,367170836
25010030,"Rock salt, bhit lobon",452000,13179107
25010099,Other Salt,11950,1900602
25020000,Unroasted Iron Pyrites,44000,3024025
25030000,"Sulphur Of All Kinds (Excl. Sublimed, Precipitated And Colloidal Sulphur)",2224270,99274431
25041000,Natural Graphite In Powder Or In Flakes,25200,2144903
25049000,Other Natural Graphite (Excl. In Powder Or In Flakes),15,6560
25051000,Silica Sands And Quartz Sands,2405872,56031685
25059000,Natural Sands(Ex.Silica & Quartz Sands & Metal-Bearing Sands Of Ch.26)Nes,241999,5561326
25061000,Quartz,3692142,98422157
25062000,Quartzite,4197166,107463258
25070010,China clays,9251125,282712861
25070090,"Kaolin And Other Kaolinic Clays, Whether Or Not Calcined",1336850,42329565
25081000,Bentonite,2495521,54035749
25083000,Fire-Clay,96068,8998588
25084010,Ball clays,75971875,573787642
25084090,"Other Clays, Nes",2791,253045
25090000,CHALK,2525,84362
25102000,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND..,GROUD",24015,3717732
25111000,Natural Barium Sulphate (Barytes),245500,12482175
25131000,Pumice stone,200,301077
25132000,"Emery, Natural Corundum, Natural Garnet And Other Natural Abrasives",251000,3756681
25151200,"Merely cut, by sawing or otherwise, into blocks ....a rectan.. (including square) shape",4051960,84354904
25152000,Ecaussine And Other Calcareous Building Stone; Alabaster,0,1254
25161200,"Granite, Merely Cut Into Blocks On Slabs Of A Square Or Rectangular Shape",3323865,74989788
25162000,Sandstone,390,36949
25169010,Boulder stone,532782607,1078041669
25171010,Flint/grinding pebbles,13,6109
25171090,Broken or crushed stone,1433645340,3602179888
25174100,"Marble Granules, Chippings And Powder",320500,4688482
25174900,"GRANULES, CHIPPINGS AND POWDER, OF STONES OF HEADING 2515 OR 2516..,EXCL. MARBLE",20055219,301151786
25181000,Dolomite Not Calcined,1181503,11188188
25182000,Calcined Dolomite,1424120,9573246
25191000,NATURAL MAGNESIUM CARBONATE (MAGNESITE),106000,3285871
25199000,Magnesia And Other Magnesium Oxide,144601,19153484
25201010,Gypsum; Anhydrite,43569780,210657021
25201090,Gypsum; Anhydrite,127482170,554516813
25202000,Plasters,3762309,78197259
25210010,Boulder limestone,518664500,912603373
25210090,Other than Boulder Limestone,245732000,461650537
25210091,Limestone Flux; Limestone And Other Calcareous Stone,108000,171369
25221000,Quicklime,9322801,227461625
25222000,Slaked Lime,21250,2653509
25223000,Hydraulic Lime,166200,4948614
25231000,Cement clinkers,1367338079,8946502803
25232100,White Portland Cement,15890,953629
25232900,"PORTLAND CEMENT, EXCL WHITE CEMENT, WHETHER OR NOT ARTIFICIALLY COLOURED",225000,41172734
25233000,Aluminous Cement,15000,1386097
25239000,Other Hydraulic Cements,275239,6510860
25249010,Chrysolite fibre,2895500,278220723
25251000,Crude Mica And Mica Rifted Into Sheets Or Splittings,0,2483
25252000,Mica Powder,60600,2269703
25261000,"Natural Steatite, Talc, Not Crushed Or Powdered",420501,6004193
25262010,"Natural Steatite, Talc, Crushed Or Powdered",1224541,30776763
25262090,"Natural Steatite, Talc, Crushed Or Powdered",1,627
25291000,Felspar,139025890,1086426390
25292100,Fluorspar Containing By Weight <=97% Of Calcium Fluoride,35140,3445859
25301000,"Vermiculite, perlite and chlorites, unexpanded",3000,187880
25309000,"Other Mineral Substances, Nes",11471000,153776020
26020000,"Manganese Ores/Concentrates(Inc.Ferruginous), With Manganese Cont.Of=>20%",14293702,381555850
26070000,Lead Ores And Concentrates,1000,251745
26100000,Chromium Ores And Concentrates,27000,1241251
26140000,Titanium Ores And Concentrates,162100,30633898
26151000,Zirconium Ores And Concentrates,3,2468
26180000,Granulated Slag (Slag Sand) From The Manufacture Of Iron Or Steel,750522787,2801549109
26190000,"Slag,Dross,Etc,From The Manufacture Of Iron/Steel (Excl.Granulated Slag)",52000,1676606
26209910,FLY ASH,338989000,1254555723
26219090,"OTHER,SLAG&ASH,INCLUDING SEAWEED ASH&RESIDUES FROM THE INCIN.MUNICI.WASTE",21000,652370
27011100,"Anthracite Coal, Not Agglomerated",2938839,164824432
27011200,"Bituminous Coal, Not Agglomerated",532070,7997088
27011900,"Other Coal, Not Agglomerated, Nes",2081600641,29246899149
27040000,"Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat; Retort Carbon",2575680,119585000
27060010,"Crude, Tar",342374,23130223
27073000,Xylole,48728,10152717
27074000,Naphthalene,1235,185631
27075010,Other Aromatic Hydrocarbon Mixtures Of Which >=65% Distils At 250oc,72000,27054853
27075090,Other Aromatic Hydrocarbon Mixtures Of Which >=65% Distils At 250oc,190348,42368105
27079100,Creosote Oils,22600,3057893
27079910,Rubber process oil imp. by VAT reg. tyre & tube manufacturers,152183,22667799
27079990,"Other Oils And Other Products, Of The Distil Of Coal Tar.",13860,3354732
27081000,Pitch Obtained From Coal Tar Or From Other Mineral Tars,500,82658
27090000,"Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude TV",109380214,8339158234
27101231,"White spirit, TV",693615,84275572
27101232,"Naphtha, TV",34999395,2508938424
27101241,"JP1 kerosene type jet fuels, TV",2447825,208529335
27101262,"High speed diesel oils, TV",199474746,16730691329
27101911,"OTHER FUEL OILS FURNACE OILS, TV",34336444,2007316930
27101919,"Fuel oil, NES",1,1504
27101921,Base oil,4147837,628670007
27101929,"LUBRICATING OILS, NES",1129,1407856
27101931,LUBRICATING OIL WHICH HAS ITS FLASHING POINT .. below 220 F b..Jy Abel close test,3199460,1043389616
27101939,"OTHER HEAVY OILS AND PREPARATIONS, NES",13968,4560152
27101949,HEAVY NORMAL PARAFFIN OTHER THAN DRUM,102,57455
27101951,LIQUID PARAFFIN IN DRUM,347120,60275456
27101959,LIQUID PARAFIN OTHER THAN DRUM,1063375,180112434
27101961,LIQUID PARAFFIN IN DRUM,104280,16921667
27101971,Transforme Oil in Drum,107929,16382663
27101979,Transformer Oil Other than in drum,447633,59327710
27101981,Greases (mineral) wrapped/canned up to 2.5kg,98213,31134944
27101989,Greases (mineral) other than wrapped/canned,86073,32098970
27101992,MINERAL OIL FOR THE MANUFACTURE OF INSECTICIDES,44088,13792211
27101999,"OTHER HEAVY OILS AND PREPARATION, NES",17214,4596416
27102000,"Petroleum oils and oils obtained from bituminous minerals , containing biodiesel, othe",17000,3826389
27109900,OTHER WASTE OILS,8,5011
27111100,"Natural Gas, Liquefied",422572871,27979580386
27111200,"Propane, Liquefied",12870041,927318269
27111300,"Butanes, Liquefied",113192342,8152432689
27111410,Ethylene/propylene imp. by VAT reg.PVC/PET resin manf. Ind. in economic zone,2902224,280386434
27121000,Petroleum Jelly,217239,54462635
27122000,"Paraffin Wax, Containing <0.75% Oil By Weight",650351,79826237
27129010,"MICROCRYSTALLINE PETROLEUM WAX, SLACK WAX,OZOKERITE..,EXCL.PETROLEUM JELLY, PARAFFIN WAX",11050,3418821
27129090,"MICROCRYSTALLINE PETROLEUM WAX, SLACK WAX,OZOKERITE..,EXCL.PETROLEUM JELLY, PARAFFIN WAX",26259,3647490
27131200,Calcined Petroleum Coke,100000,16410952
27132010,Petroleum bitumen in Drum,6706235,448153156
27132090,Other Petrolium bitumen,12254127,753983308
27149000,"BITUMEN AND ASPHALT, NATURAL; BITUMINOUS.., EXCL.BITUMINOUS OR OIL SHALE AND TAR SANDS",800,378769
27150000,"Bituminous Mixtures Based On Natural Asphalt, Bitumen...(Eg. Cut-Backs)",10000,3106181
28011000,Chlorine,6451,8443818
28020000,"Sulphur, Sublimed Or Precipitated; Colloidal Sulphur",3,433338
28030000,"Carbon (Carbon Blacks And Other Forms Of Carbon, Nesoi)",872857,175018884
28042100,0Argon,626170,30916451
28042900,Rare Gases (Excl. Argon),177,2590044
28043000,Nitrogen,3051,16485193
28044000,Oxygen,1597310,26177277
28046900,Silicon Containing By Weight <99.99% Silicon,12000,3982873
28048000,Arsenic,5670,1311806
28049000,Selenium,4202,10947136
28051100,Sodium,39302,66412747
28051200,CALCIUM,2,1755
28051900,Alkali Metals (Excl. Sodium),2,2252
28061000,Hydrogen Chloride (Hydrochloric Acid),0,84319
28080000,Nitric Acid; Sulphonitric Acids,449120,22503269
28092000,Phosphoric Acid And Polyphosphoric Acids,9625450,952775939
28100010,Boric Acid,327150,48735984
28111900,"Other Inorganic Acids, Nes",59,208002
28112100,Carbon Dioxide,454500,10282291
28112200,Silicon Dioxide,463518,94918928
28112910,Silica gel,60920,8936391
28112990,Silica gel imported by other than VAT registered motorcycle assembling and manufa,45213,15733129
28129000,"Halides And Halide Oxides Of Non-Metals, Nes",26908,35503609
28142000,Ammonia In Aqueous Solution,225,150068
28151100,"Sodium Hydroxide (Caustic Soda), Solid",1594,1032332
28151200,Sodium Hydroxide In Aqueous Solution (Soda Lye Or Liquid Soda),31000,12326649
28161000,Hydroxide and peroxide of magnesium,28198,10353745
28164000,"OXIDES, HYDROXIDES AND PEROXIDES OF STRONTIUM OR BARIUM",25,11899
28170000,Zinc Oxide; Zinc Peroxide,154264,57352941
28181000,"Artificial Corundum, Whether Or Not Chemically Defined",21000,4051376
28182000,"Aluminium oxide, other than artificial corundum",354269,53745225
28183000,Aluminium Hydroxide,468710,72398720
28201000,Manganese Dioxide,146000,20058009
28209000,Other Manganese Oxides (Excl. Manganese Dioxide),125,771413
28211000,Iron Oxides And Hydroxides,463485,61251512
28212000,Earth Colours Containing >=70% By Weight Of Combined Iron,3,3697
28220000,Cobalt Oxides And Hydroxides; Commercial Cobalt Oxides,0,627
28230000,Titanium Oxides,279347,73179058
28249010,Red Lead,468,173701
28251000,Hydrazine And Hydroxylamine And Their Inorganic Salts,16510,5550126
28252000,Lithium Oxide And Hydroxide,550,910955
28253000,Vanadium Oxides And Hydroxides,1,7502
28255000,Copper Oxides And Hydroxides,4070,6535211
28257000,Molybdenum Oxides And Hydroxides,10,71343
28259000,"Other Inorganic Bases; Other Metal Oxides, Hydroxides And Peroxides, Nes",1250,276930
28261910,Sodium silicon fluoride,164300,21967776
28263000,Sodium Hexafluoro Aluminate (Synthetic Cryolite),1000,208786
28269000,"Fluorosilicates Nes;Fluoroaluminates And Other Complex Fluorine Salts,Nes",5,8651
28271000,Ammonium Chloride,39501,2569559
28272000,Calcium Chloride,5001,1253768
28273100,Magnesium Chloride,74606,1828305
28273200,Aluminium Chloride,646200,17424983
28273500,Nickel Chloride,1510,437528
28273900,"Chlorides, nes",49860,11948266
28274100,Chloride Oxides And Chloride Hydroxides Of Copper,15,16133
28274900,Chloride Oxides And Chloride Hydroxides (Excl. Of Copper),0,627
28275100,Bromides Of Sodium Or Of Potassium,1635,18915580
28275900,Bromides And Bromide Oxides (Excl. Of Sodium And Potassium),6325,1577527
28276000,Iodides And Iodide Oxides,1040,7898383
28281000,Commercial Calcium Hypochlorite And Other Calcium Hypochlorites,3132550,123068992
28289000,Hypochlorites (Excl. Of Calcium) And Chlorites; Hypobromites,5629,1035346
28291900,Chlorates (excl. of sodium),44000,10387904
28299010,POTASSIUM IODATES,1500,9487781
28299090,"CHLORATED AND PERCHLORATE; BROMATES AND PERBROMATES: IODATES AND PERIODATES, NES",10,93938
28301000,Sodium Sulphides,445500,22192059
28311000,Dithionites And Sulphoxylates Of Sodium,627521,57625944
28321000,Sodium Sulphites,959756,46073857
28322000,Other Sulphites (Excl. Sodium),1000,3381784
28323000,Thiosulphates,4000,330635
28331100,Disodium Sulphate,14001500,235632598
28331900,Sodium Sulphates (Excl. Disodium Sulphate),4510,7464186
28332100,Sulphates Of Magnesium,12884501,257409789
28332400,Sulphates Of Nickel,11120,3811722
28332500,Sulphates Of Copper,6270,3145702
28332700,Sulphates Of Barium,47600,5643747
28332910,Zinc sulphate,2644054,442861428
28332990,"Sulphates; alums; peroxosulphates (persulphates), nes",507761,22858183
28333000,Alums,75125,1909299
28334000,Peroxosulphates (Persulphates),5301,1671124
28342100,Nitrates Of Potassium,81000,9638002
28342910,Sodium nitrate,125000,15031228
28342990,Other than Sodium nitrate,200,60747
28351000,Phosphinates (hypophosphites) and phosphonates (phosphites),591,2156989
